Mean Accuracy Error,Mean Squared Error,# of Samples,Index of Predicted Column,Algorithm,Data Set
1.2725728455898297,1.9130368114959155,288,100,Pearson Correlation,American Gut
1.2729998863578171,1.914120732934621,288,100,Pearson Correlation,American Gut
1.2735826427502792,1.9155678110891377,288,100,Pearson Correlation,American Gut
1.2742484327327042,1.917185623248915,288,100,Pearson Correlation,American Gut
1.2744058946042867,1.9176448474625043,288,100,Pearson Correlation,American Gut
1.2745357516935139,1.9180396544788283,288,100,Pearson Correlation,American Gut
1.2755641978071646,1.9204708011129072,288,100,Pearson Correlation,American Gut
1.276322956104708,1.9223020253424856,288,100,Pearson Correlation,American Gut
1.276652340531602,1.9231535906122699,288,100,Pearson Correlation,American Gut
1.2754924934904568,1.9203702082945187,288,100,Pearson Correlation,American Gut
1.2747025218693102,1.9184524505238538,288,100,Pearson Correlation,American Gut
1.2752197743332347,1.9197223633084393,288,100,Pearson Correlation,American Gut
1.275398245913152,1.9202189435386765,288,100,Pearson Correlation,American Gut
1.2759666508560856,1.9216142596014747,288,100,Pearson Correlation,American Gut
1.2762265526488505,1.9222994972519345,288,100,Pearson Correlation,American Gut
1.2760501001315199,1.921939712591494,288,100,Pearson Correlation,American Gut
1.2753398718987214,1.9202737830617371,288,100,Pearson Correlation,American Gut
1.2757180157975876,1.9212227865513185,288,100,Pearson Correlation,American Gut
1.2743386668437795,1.9180110574495441,288,100,Pearson Correlation,American Gut
1.275724720336616,1.9211510680178578,288,100,Pearson Correlation,American Gut
1.2763772746734299,1.9227225835202222,288,100,Pearson Correlation,American Gut
1.2767497487380242,1.9236680597263995,288,100,Pearson Correlation,American Gut
1.2771294422822284,1.9246252283940366,288,100,Pearson Correlation,American Gut
1.2773913617366608,1.925308330587013,288,100,Pearson Correlation,American Gut
1.2772491029670627,1.9250506011806752,288,100,Pearson Correlation,American Gut
1.2768977685424086,1.9241955092960141,288,100,Pearson Correlation,American Gut
1.277604345895808,1.9258634785813347,288,100,Pearson Correlation,American Gut
1.2772992362820388,1.9251551535565237,288,100,Pearson Correlation,American Gut
1.2758350880437237,1.9215597109821414,288,100,Pearson Correlation,American Gut
1.2762547466106007,1.9225949998963512,288,100,Pearson Correlation,American Gut
1.2765586016510468,1.9233705953870792,288,100,Pearson Correlation,American Gut
