Mean Accuracy Error,Mean Squared Error,# of Samples,Index of Predicted Column,Algorithm,Data Set
1.2482787005037832,1.894375019724843,288,110,Pearson Correlation,American Gut
1.2465427901215227,1.890218544826298,288,110,Pearson Correlation,American Gut
1.2437442716364546,1.8824769846137062,288,110,Pearson Correlation,American Gut
1.2438713496760374,1.8829900567737725,288,110,Pearson Correlation,American Gut
1.242999653677253,1.8809301321017553,288,110,Pearson Correlation,American Gut
1.238789136840232,1.869867927521164,288,110,Pearson Correlation,American Gut
1.2363458984586062,1.8638239340628044,288,110,Pearson Correlation,American Gut
1.2383561377723553,1.8685400537327093,288,110,Pearson Correlation,American Gut
1.2385161193459993,1.8690441629617718,288,110,Pearson Correlation,American Gut
1.238738673854135,1.8696563249054539,288,110,Pearson Correlation,American Gut
1.238642647357108,1.869517824404241,288,110,Pearson Correlation,American Gut
1.2385385723584383,1.8693100811874162,288,110,Pearson Correlation,American Gut
1.2400704591200795,1.8729552136410246,288,110,Pearson Correlation,American Gut
1.2406389529763555,1.874407354278356,288,110,Pearson Correlation,American Gut
1.241392318407743,1.8762845248021303,288,110,Pearson Correlation,American Gut
1.2421084053036886,1.878071993151006,288,110,Pearson Correlation,American Gut
1.2428006803228717,1.8798022672650072,288,110,Pearson Correlation,American Gut
1.2420240940267249,1.8778329415795807,288,110,Pearson Correlation,American Gut
1.2426156322321416,1.879324431629646,288,110,Pearson Correlation,American Gut
1.2435583058682442,1.881626764710095,288,110,Pearson Correlation,American Gut
1.2445595905063742,1.8840661097645561,288,110,Pearson Correlation,American Gut
1.244534129786675,1.8840860823672219,288,110,Pearson Correlation,American Gut
1.2448258027329948,1.8848619087952845,288,110,Pearson Correlation,American Gut
1.246277561923575,1.888242638180144,288,110,Pearson Correlation,American Gut
1.2459149531252822,1.8874458531375826,288,110,Pearson Correlation,American Gut
1.2470358127416854,1.8901401018629593,288,110,Pearson Correlation,American Gut
1.2466625171171408,1.8893447400503571,288,110,Pearson Correlation,American Gut
1.2451854106633453,1.8857697997592393,288,110,Pearson Correlation,American Gut
1.24518668597681,1.8858451779352126,288,110,Pearson Correlation,American Gut
1.2461801189089243,1.8882432067482082,288,110,Pearson Correlation,American Gut
1.2468727219226539,1.8899612882324845,288,110,Pearson Correlation,American Gut
1.2479002221395517,1.8924423741987353,288,110,Pearson Correlation,American Gut
1.2475227414842474,1.8916049429686086,288,110,Pearson Correlation,American Gut
1.2469530886287874,1.8903514000602657,288,110,Pearson Correlation,American Gut
1.2463946661385625,1.8890583709523847,288,110,Pearson Correlation,American Gut
1.2470796383065372,1.890748465632218,288,110,Pearson Correlation,American Gut
1.2472216550926374,1.891154322443276,288,110,Pearson Correlation,American Gut
1.2485706614528944,1.8942473633017494,288,110,Pearson Correlation,American Gut
1.2488913114263172,1.8950730958760629,288,110,Pearson Correlation,American Gut
1.2481533742035662,1.8935111337741357,288,110,Pearson Correlation,American Gut
1.2474982570826159,1.8919469746626598,288,110,Pearson Correlation,American Gut
1.2465343076924869,1.8895921814522605,288,110,Pearson Correlation,American Gut
1.246835550591339,1.8903740349371243,288,110,Pearson Correlation,American Gut
1.2466761452704114,1.8900198061819136,288,110,Pearson Correlation,American Gut
1.2466870127340368,1.890164006711836,288,110,Pearson Correlation,American Gut
1.247108438238565,1.8912192007906177,288,110,Pearson Correlation,American Gut
1.247572574133893,1.8923729819112123,288,110,Pearson Correlation,American Gut
1.2469126233508203,1.8908732024365387,288,110,Pearson Correlation,American Gut
1.2473260302450497,1.8919072442379783,288,110,Pearson Correlation,American Gut
1.2481357921667362,1.89383854930915,288,110,Pearson Correlation,American Gut
1.2490726496893048,1.8960515839722083,288,110,Pearson Correlation,American Gut
1.2496348729076445,1.8974306621284853,288,110,Pearson Correlation,American Gut
1.24874026337479,1.8950109823467984,288,110,Pearson Correlation,American Gut
1.247691423591674,1.8923782134711924,288,110,Pearson Correlation,American Gut
1.2471104183470958,1.8909388651704984,288,110,Pearson Correlation,American Gut
1.2476951724503713,1.8923714946904684,288,110,Pearson Correlation,American Gut
1.2483261331560378,1.8939024830416018,288,110,Pearson Correlation,American Gut
1.2482486423857833,1.8937999159768768,288,110,Pearson Correlation,American Gut
1.248114841983642,1.8935081877525397,288,110,Pearson Correlation,American Gut
1.2487258192004829,1.8949938938386532,288,110,Pearson Correlation,American Gut
1.2491518899861132,1.896054060511919,288,110,Pearson Correlation,American Gut
1.2496791767203514,1.8973408176853388,288,110,Pearson Correlation,American Gut
1.2504983791419908,1.8992701067186357,288,110,Pearson Correlation,American Gut
1.25081161151267,1.9000642363999714,288,110,Pearson Correlation,American Gut
1.2515047635362717,1.9017382108299254,288,110,Pearson Correlation,American Gut
1.25209559545552,1.903174691139809,288,110,Pearson Correlation,American Gut
1.252543443188638,1.904290581176439,288,110,Pearson Correlation,American Gut
1.251547031013794,1.9018171663760057,288,110,Pearson Correlation,American Gut
1.2518484521758968,1.9025830766363063,288,110,Pearson Correlation,American Gut
1.2515506384004773,1.901948265508767,288,110,Pearson Correlation,American Gut
1.2498124093607659,1.89712852516833,288,110,Pearson Correlation,American Gut
1.2494000276279802,1.8961348969167762,288,110,Pearson Correlation,American Gut
1.248772522827897,1.8946845440297675,288,110,Pearson Correlation,American Gut
1.2484213680524638,1.8939088693768897,288,110,Pearson Correlation,American Gut
1.24973346644071,1.8392224920964435,288,111,Pearson Correlation,American Gut
1.272117425813395,1.892283984759702,288,111,Pearson Correlation,American Gut
1.295686738630407,1.9517710386735905,288,111,Pearson Correlation,American Gut
1.2881126370399807,1.932598407524865,288,111,Pearson Correlation,American Gut
1.3059719643345888,1.9786152886344748,288,111,Pearson Correlation,American Gut
1.30857392721356,1.9852034640429426,288,111,Pearson Correlation,American Gut
1.308497039370766,1.9850787037436406,288,111,Pearson Correlation,American Gut
1.312483745464293,1.9950895133215834,288,111,Pearson Correlation,American Gut
1.315898041390224,2.003561570764157,288,111,Pearson Correlation,American Gut
1.3046667561187553,1.9734632507355354,288,111,Pearson Correlation,American Gut
1.3009226521595336,1.9640225079598075,288,111,Pearson Correlation,American Gut
1.304139975111274,1.9722364521744984,288,111,Pearson Correlation,American Gut
1.3035790817476804,1.970933656677853,288,111,Pearson Correlation,American Gut
1.301068013892107,1.9647537389636984,288,111,Pearson Correlation,American Gut
1.30033939077717,1.9629002798971682,288,111,Pearson Correlation,American Gut
1.2935962244706887,1.9455282211538405,288,111,Pearson Correlation,American Gut
1.2925873440414957,1.9430894546742519,288,111,Pearson Correlation,American Gut
1.2889449124160681,1.9336891288029925,288,111,Pearson Correlation,American Gut
1.2905647966062714,1.9378523977932174,288,111,Pearson Correlation,American Gut
1.29151156093488,1.9403218460840626,288,111,Pearson Correlation,American Gut
1.293237190086902,1.9447245342554362,288,111,Pearson Correlation,American Gut
1.2878775003960596,1.9311400404125827,288,111,Pearson Correlation,American Gut
1.2886852657982142,1.933302959167109,288,111,Pearson Correlation,American Gut
1.2797170519560204,1.9082200947583188,288,111,Pearson Correlation,American Gut
1.2775294254560459,1.9034067276391085,288,111,Pearson Correlation,American Gut
1.2761586824892754,1.9003097200514807,288,111,Pearson Correlation,American Gut
1.2785967612775977,1.90637352069543,288,111,Pearson Correlation,American Gut
1.2750788644727449,1.8975141600900665,288,111,Pearson Correlation,American Gut
1.2739222714956113,1.8949654672799408,288,111,Pearson Correlation,American Gut
1.2760889596803742,1.9003889738024426,288,111,Pearson Correlation,American Gut
1.2787330670954817,1.9069564599340576,288,111,Pearson Correlation,American Gut
1.2798256547484936,1.9097849480131264,288,111,Pearson Correlation,American Gut
1.2801845777491203,1.9107184544435174,288,111,Pearson Correlation,American Gut
1.2830657761339748,1.917685026574399,288,111,Pearson Correlation,American Gut
1.2820183168083357,1.9151652557172225,288,111,Pearson Correlation,American Gut
1.2821567423263585,1.9156140096069758,288,111,Pearson Correlation,American Gut
1.2808542955180937,1.9124548370021957,288,111,Pearson Correlation,American Gut
1.280110134715859,1.9107247888861139,288,111,Pearson Correlation,American Gut
1.278920361209148,1.9079040831054384,288,111,Pearson Correlation,American Gut
1.2784337705447433,1.9068745766055868,288,111,Pearson Correlation,American Gut
1.2786173543223471,1.9074102067072174,288,111,Pearson Correlation,American Gut
1.2803298041397133,1.9117078920534307,288,111,Pearson Correlation,American Gut
1.27726825103127,1.9033668189120303,288,111,Pearson Correlation,American Gut
1.279436865599881,1.9089894126239895,288,111,Pearson Correlation,American Gut
1.2781601874428976,1.9057430582336303,288,111,Pearson Correlation,American Gut
1.2807418660379133,1.912261109348076,288,111,Pearson Correlation,American Gut
1.2784804375994059,1.9061803770110837,288,111,Pearson Correlation,American Gut
1.2772216160859966,1.9029670433627115,288,111,Pearson Correlation,American Gut
1.2776576686051717,1.9041358295177402,288,111,Pearson Correlation,American Gut
1.2798215969588733,1.909519422478211,288,111,Pearson Correlation,American Gut
1.280777175603684,1.9119486833039534,288,111,Pearson Correlation,American Gut
1.281375822030241,1.9135094908713493,288,111,Pearson Correlation,American Gut
1.2819973641963425,1.9151175715059214,288,111,Pearson Correlation,American Gut
1.2841686175869425,1.9203937281444219,288,111,Pearson Correlation,American Gut
1.2853856191481041,1.9234658852432114,288,111,Pearson Correlation,American Gut
1.285858008994763,1.9247076655675595,288,111,Pearson Correlation,American Gut
1.2850242443805238,1.9226735352282869,288,111,Pearson Correlation,American Gut
1.2844227568913942,1.9211732338427905,288,111,Pearson Correlation,American Gut
1.2837570687733773,1.919606556981054,288,111,Pearson Correlation,American Gut
1.2849853333685541,1.9226007936343166,288,111,Pearson Correlation,American Gut
1.2855103694395416,1.923961275354614,288,111,Pearson Correlation,American Gut
1.2830264867579777,1.9174914479036778,288,111,Pearson Correlation,American Gut
1.283005108055105,1.9174268344863714,288,111,Pearson Correlation,American Gut
1.2818472925948237,1.9143589176568954,288,111,Pearson Correlation,American Gut
1.2828596171770554,1.9168622023679793,288,111,Pearson Correlation,American Gut
1.2820331586410707,1.9144914340141703,288,111,Pearson Correlation,American Gut
1.2821116763051943,1.914762858723471,288,111,Pearson Correlation,American Gut
1.2823538235579368,1.9154241935753278,288,111,Pearson Correlation,American Gut
1.2825902233577589,1.9160619624761024,288,111,Pearson Correlation,American Gut
1.2824882978361627,1.9158345419375544,288,111,Pearson Correlation,American Gut
1.2822454363844922,1.915316394413062,288,111,Pearson Correlation,American Gut
1.2834597883474579,1.918342621801562,288,111,Pearson Correlation,American Gut
1.2837907540225793,1.9192230178302256,288,111,Pearson Correlation,American Gut
1.2834368707908435,1.9184075723085117,288,111,Pearson Correlation,American Gut
1.2834334135153316,1.9184519585907165,288,111,Pearson Correlation,American Gut
1.284549006942551,1.9213811818244528,288,111,Pearson Correlation,American Gut
1.2854486518322885,1.9236322895800728,288,111,Pearson Correlation,American Gut
1.2858150439851288,1.9245965421238178,288,111,Pearson Correlation,American Gut
1.2848081180859312,1.9221468980336454,288,111,Pearson Correlation,American Gut
1.2846097501057128,1.9217237073788043,288,111,Pearson Correlation,American Gut
1.2833774917624179,1.9181765689128365,288,111,Pearson Correlation,American Gut
1.2843036828728753,1.9205090750436662,288,111,Pearson Correlation,American Gut
1.284790610993931,1.9217719434385545,288,111,Pearson Correlation,American Gut
1.2850093133782379,1.9223594155844224,288,111,Pearson Correlation,American Gut
1.2854394626063024,1.9234788064795199,288,111,Pearson Correlation,American Gut
1.2844313570332737,1.9208112017001144,288,111,Pearson Correlation,American Gut
1.2845441197584884,1.921148944133731,288,111,Pearson Correlation,American Gut
1.284592521804688,1.9213289641202442,288,111,Pearson Correlation,American Gut
1.2843433398468003,1.9207534652173246,288,111,Pearson Correlation,American Gut
1.2852978826989014,1.9232565132688433,288,111,Pearson Correlation,American Gut
1.2835416174157182,1.9183953583047888,288,111,Pearson Correlation,American Gut
1.2835775519901607,1.918527142698955,288,111,Pearson Correlation,American Gut
1.2837510431625667,1.9190041965267806,288,111,Pearson Correlation,American Gut
1.2845757598226646,1.9210833249394632,288,111,Pearson Correlation,American Gut
1.28314825611286,1.9172492514523287,288,111,Pearson Correlation,American Gut
1.2820975588446768,1.914574754791503,288,111,Pearson Correlation,American Gut
1.2824200770007854,1.9154233935204534,288,111,Pearson Correlation,American Gut
1.2830455528965574,1.917037773277325,288,111,Pearson Correlation,American Gut
1.2837841518289617,1.9188907207484185,288,111,Pearson Correlation,American Gut
1.2843953332345543,1.9204313530561048,288,111,Pearson Correlation,American Gut
1.284254974294323,1.9200391356963158,288,111,Pearson Correlation,American Gut
1.2842364613415664,1.9199841234257957,288,111,Pearson Correlation,American Gut
1.2850487460339393,1.9220380606021419,288,111,Pearson Correlation,American Gut
1.2855742822060767,1.9233848145896206,288,111,Pearson Correlation,American Gut
1.284601493855738,1.9208802900835893,288,111,Pearson Correlation,American Gut
1.2837966352951753,1.9189405579361143,288,111,Pearson Correlation,American Gut
1.284327380491347,1.9202998654479384,288,111,Pearson Correlation,American Gut
1.2847317348870095,1.9213374783509833,288,111,Pearson Correlation,American Gut
1.282250385503133,1.9139764375418116,288,111,Pearson Correlation,American Gut
1.2823155994756714,1.9141942672033752,288,111,Pearson Correlation,American Gut
1.2820994355464603,1.9137014372716612,288,111,Pearson Correlation,American Gut
1.281842782494812,1.913083098181413,288,111,Pearson Correlation,American Gut
1.2820435437721147,1.9136295359966458,288,111,Pearson Correlation,American Gut
1.2820799475153477,1.9137319628955878,288,111,Pearson Correlation,American Gut
1.2828910755948744,1.9158398853743803,288,111,Pearson Correlation,American Gut
1.2834972316903976,1.917353581440313,288,111,Pearson Correlation,American Gut
1.283651263776948,1.9177802081186017,288,111,Pearson Correlation,American Gut
1.2839682945596045,1.9186177457170193,288,111,Pearson Correlation,American Gut
1.2839543864993292,1.9186288200220676,288,111,Pearson Correlation,American Gut
1.2837840944066616,1.918228065009872,288,111,Pearson Correlation,American Gut
1.283931977326625,1.918630661309055,288,111,Pearson Correlation,American Gut
1.2844957350808828,1.9200580763449873,288,111,Pearson Correlation,American Gut
1.2844452443371763,1.9199747459237853,288,111,Pearson Correlation,American Gut
1.2839001099363536,1.9185760162499064,288,111,Pearson Correlation,American Gut
1.2843588340536245,1.919754096701334,288,111,Pearson Correlation,American Gut
1.282879747486065,1.915879358286499,288,111,Pearson Correlation,American Gut
1.1172517268663418,1.8178278617181718,288,112,Pearson Correlation,American Gut
1.1177287568934777,1.812756474273763,288,112,Pearson Correlation,American Gut
1.1532053146232042,1.887447357793069,288,112,Pearson Correlation,American Gut
1.1690386205969052,1.9230555599080803,288,112,Pearson Correlation,American Gut
1.1782631770379899,1.9442336135002805,288,112,Pearson Correlation,American Gut
1.1887395199280437,1.967649550367115,288,112,Pearson Correlation,American Gut
1.1849670832347163,1.9595329849823568,288,112,Pearson Correlation,American Gut
1.1909473858530168,1.972975677013731,288,112,Pearson Correlation,American Gut
1.1863420347697065,1.962952996889061,288,112,Pearson Correlation,American Gut
1.1919076351357805,1.9752955776537076,288,112,Pearson Correlation,American Gut
1.1926619891669779,1.9773456501343516,288,112,Pearson Correlation,American Gut
1.194874805773321,1.9824696596650722,288,112,Pearson Correlation,American Gut
1.197118014873042,1.9876092954450162,288,112,Pearson Correlation,American Gut
1.1986874598030985,1.991186639415059,288,112,Pearson Correlation,American Gut
1.182313711915227,1.947614750547928,288,112,Pearson Correlation,American Gut
1.1847042168451634,1.9534243308142112,288,112,Pearson Correlation,American Gut
1.1876697971992547,1.9603732893155912,288,112,Pearson Correlation,American Gut
1.1889455730474126,1.9636763444857752,288,112,Pearson Correlation,American Gut
1.1911838891836377,1.9689763249247507,288,112,Pearson Correlation,American Gut
1.1876829160203874,1.961017415878312,288,112,Pearson Correlation,American Gut
1.1917037101026255,1.9698364862040973,288,112,Pearson Correlation,American Gut
1.1910441984609066,1.9688810628649773,288,112,Pearson Correlation,American Gut
1.1930424398005182,1.9735187392704014,288,112,Pearson Correlation,American Gut
1.1909298981184173,1.9691422038804467,288,112,Pearson Correlation,American Gut
1.1890500892175784,1.9655874263789563,288,112,Pearson Correlation,American Gut
1.189972344414208,1.9678783991711803,288,112,Pearson Correlation,American Gut
1.190762469497779,1.9698634789716993,288,112,Pearson Correlation,American Gut
1.1930417317336799,1.9748976708778285,288,112,Pearson Correlation,American Gut
1.1845145447044574,1.9550298517933697,288,112,Pearson Correlation,American Gut
1.1866507906147343,1.9598424121519937,288,112,Pearson Correlation,American Gut
1.182648917797728,1.9499900393367642,288,112,Pearson Correlation,American Gut
1.1838604104825245,1.9529021588131188,288,112,Pearson Correlation,American Gut
1.1850119553367808,1.9556561958111618,288,112,Pearson Correlation,American Gut
1.1858168932486994,1.957669150170283,288,112,Pearson Correlation,American Gut
1.1880349276886888,1.9625701121260581,288,112,Pearson Correlation,American Gut
1.1884568530118775,1.9637278730460324,288,112,Pearson Correlation,American Gut
1.1903743803404623,1.9679490679844054,288,112,Pearson Correlation,American Gut
1.18792531569906,1.962653512889683,288,112,Pearson Correlation,American Gut
1.1819848938220916,1.9476624576742776,288,112,Pearson Correlation,American Gut
1.183169163927618,1.9504153625862217,288,112,Pearson Correlation,American Gut
1.1842368070500036,1.9529490300422923,288,112,Pearson Correlation,American Gut
1.184104299621178,1.9529406483322944,288,112,Pearson Correlation,American Gut
1.1857410113033546,1.9566559215250139,288,112,Pearson Correlation,American Gut
1.1866689128257208,1.9588685591566335,288,112,Pearson Correlation,American Gut
1.1861360941616148,1.9579030756219629,288,112,Pearson Correlation,American Gut
1.186736301239888,1.95940297273492,288,112,Pearson Correlation,American Gut
1.1866593542548993,1.9594295466459561,288,112,Pearson Correlation,American Gut
1.1855031168501737,1.9570447090904106,288,112,Pearson Correlation,American Gut
1.1860929981083297,1.9584847472007492,288,112,Pearson Correlation,American Gut
1.1867152758004091,1.9600017963592862,288,112,Pearson Correlation,American Gut
1.1868511990589812,1.96046680434407,288,112,Pearson Correlation,American Gut
1.1865912493608168,1.9600351761883854,288,112,Pearson Correlation,American Gut
1.1878009396405182,1.9627518055493478,288,112,Pearson Correlation,American Gut
1.188699216910016,1.9647957068015844,288,112,Pearson Correlation,American Gut
1.1887142278503378,1.9649915989424782,288,112,Pearson Correlation,American Gut
1.1892335375234007,1.9662599743464193,288,112,Pearson Correlation,American Gut
1.187080269084913,1.9615098262354895,288,112,Pearson Correlation,American Gut
1.1862592240914236,1.9597527834562878,288,112,Pearson Correlation,American Gut
1.1875809094590237,1.9626536803675654,288,112,Pearson Correlation,American Gut
1.1883944880186612,1.9645306921911216,288,112,Pearson Correlation,American Gut
1.1888679821389583,1.9656730743301776,288,112,Pearson Correlation,American Gut
1.1866228002413637,1.9605758103533573,288,112,Pearson Correlation,American Gut
1.1864348805631133,1.9602756493169753,288,112,Pearson Correlation,American Gut
1.1850313020708383,1.9571455350305784,288,112,Pearson Correlation,American Gut
1.1859848417596421,1.9592909932546587,288,112,Pearson Correlation,American Gut
1.187278168808135,1.9620975817294217,288,112,Pearson Correlation,American Gut
1.1865020974643836,1.9604533899999705,288,112,Pearson Correlation,American Gut
1.185757888655647,1.9587892771276911,288,112,Pearson Correlation,American Gut
1.1862429243697532,1.9599469686188575,288,112,Pearson Correlation,American Gut
1.1851082718778736,1.9573760403969525,288,112,Pearson Correlation,American Gut
1.185726454478908,1.9588051149130234,288,112,Pearson Correlation,American Gut
1.1859859744726042,1.9594711011767936,288,112,Pearson Correlation,American Gut
1.1827960790601844,1.9517897095299586,288,112,Pearson Correlation,American Gut
1.1804180391784689,1.9463922135154172,288,112,Pearson Correlation,American Gut
1.1803067247036074,1.9462455765352733,288,112,Pearson Correlation,American Gut
1.180876535678341,1.9475738129255227,288,112,Pearson Correlation,American Gut
1.1796810475672905,1.9447172457953212,288,112,Pearson Correlation,American Gut
1.1800634794223015,1.945650325945799,288,112,Pearson Correlation,American Gut
1.1811055520118012,1.9479219908231125,288,112,Pearson Correlation,American Gut
1.181548945218582,1.948973795910722,288,112,Pearson Correlation,American Gut
1.1820763205770162,1.9501967621868213,288,112,Pearson Correlation,American Gut
1.182663503999893,1.9515515398650365,288,112,Pearson Correlation,American Gut
1.1823003300496902,1.9508637856346374,288,112,Pearson Correlation,American Gut
1.1829823049535773,1.9524072779719686,288,112,Pearson Correlation,American Gut
1.1835981455022413,1.9537914128972413,288,112,Pearson Correlation,American Gut
1.183710795322067,1.954125788636807,288,112,Pearson Correlation,American Gut
1.1836546976355498,1.9540824205038045,288,112,Pearson Correlation,American Gut
1.1822214790455154,1.9509558823129365,288,112,Pearson Correlation,American Gut
1.1828287646696398,1.9523386072389854,288,112,Pearson Correlation,American Gut
1.183224864665434,1.9532779287379607,288,112,Pearson Correlation,American Gut
1.1835145635016895,1.9539879490429866,288,112,Pearson Correlation,American Gut
1.1814040081694428,1.9485711151329896,288,112,Pearson Correlation,American Gut
1.181718167238864,1.949340024727587,288,112,Pearson Correlation,American Gut
1.1823111904344772,1.9506914347583455,288,112,Pearson Correlation,American Gut
1.1822151479126253,1.9505476307914225,288,112,Pearson Correlation,American Gut
1.1829051150918493,1.9520810010710892,288,112,Pearson Correlation,American Gut
1.1833668708074,1.9531503286166898,288,112,Pearson Correlation,American Gut
1.184111957515634,1.954797380855989,288,112,Pearson Correlation,American Gut
1.1842024769917041,1.9550697594907664,288,112,Pearson Correlation,American Gut
1.1850024467210678,1.9568103031632293,288,112,Pearson Correlation,American Gut
1.184064990608851,1.954607731771392,288,112,Pearson Correlation,American Gut
1.1822742398586223,1.9504399054286823,288,112,Pearson Correlation,American Gut
1.1826916053157595,1.951416840275601,288,112,Pearson Correlation,American Gut
1.1829595921147356,1.9520752852864023,288,112,Pearson Correlation,American Gut
1.1827129818383713,1.9515708916660661,288,112,Pearson Correlation,American Gut
1.182395940465452,1.9509063882433364,288,112,Pearson Correlation,American Gut
1.1827345729079504,1.9517142673084473,288,112,Pearson Correlation,American Gut
1.1831507598330842,1.9526830755816116,288,112,Pearson Correlation,American Gut
1.183049249659395,1.9525216778170167,288,112,Pearson Correlation,American Gut
1.183058077582688,1.952604658409542,288,112,Pearson Correlation,American Gut
1.1835016975677684,1.9536222552842863,288,112,Pearson Correlation,American Gut
1.1830578723195257,1.952663453845082,288,112,Pearson Correlation,American Gut
1.182099246556541,1.9505526008784884,288,112,Pearson Correlation,American Gut
1.1815537220047534,1.9493461823359501,288,112,Pearson Correlation,American Gut
1.1819833780708673,1.9503292479104184,288,112,Pearson Correlation,American Gut
1.1825932684820395,1.9516715556700273,288,112,Pearson Correlation,American Gut
1.1830293875865578,1.9526741405117076,288,112,Pearson Correlation,American Gut
1.1834042903677906,1.953543832310791,288,112,Pearson Correlation,American Gut
1.1835979555961198,1.9540273055441841,288,112,Pearson Correlation,American Gut
1.1841751231803908,1.955313355766823,288,112,Pearson Correlation,American Gut
1.1833060451868045,1.953464716666946,288,112,Pearson Correlation,American Gut
1.1836324180988258,1.9542310346654628,288,112,Pearson Correlation,American Gut
1.184145633858157,1.9553912509611209,288,112,Pearson Correlation,American Gut
1.1848403530005247,1.9568957214806575,288,112,Pearson Correlation,American Gut
1.1851054331120099,1.9575326647489446,288,112,Pearson Correlation,American Gut
1.1853725992643263,1.9581691484109867,288,112,Pearson Correlation,American Gut
1.2761496433789656,2.1188514111914,288,113,Pearson Correlation,American Gut
1.2380147556697096,2.0340729563170004,288,113,Pearson Correlation,American Gut
1.2432180989860409,2.0452883926526977,288,113,Pearson Correlation,American Gut
1.2186561486063046,1.9897660807132556,288,113,Pearson Correlation,American Gut
1.2301158232403633,2.014250738817436,288,113,Pearson Correlation,American Gut
1.2347093189741236,2.0244747268458414,288,113,Pearson Correlation,American Gut
1.2291014100384126,2.0126322887542463,288,113,Pearson Correlation,American Gut
1.231329664527089,2.0177239338810744,288,113,Pearson Correlation,American Gut
1.2295787177477382,2.014263010206147,288,113,Pearson Correlation,American Gut
1.2324654292917263,2.0205427754950396,288,113,Pearson Correlation,American Gut
1.2244058189152038,2.002976857984242,288,113,Pearson Correlation,American Gut
1.2256089487408393,2.0057495621185577,288,113,Pearson Correlation,American Gut
1.2287651934243582,2.0124569621131276,288,113,Pearson Correlation,American Gut
