Mean Accuracy Error,Mean Squared Error,# of Samples,Index of Predicted Column,Algorithm,Data Set
1.0551627461403936,1.4567761502725358,288,80,Pearson Correlation,American Gut
1.172909446081339,1.671089176707759,288,80,Pearson Correlation,American Gut
1.1521714906361054,1.6296959477512059,288,80,Pearson Correlation,American Gut
1.1810728753839737,1.690501796887274,288,80,Pearson Correlation,American Gut
1.244064419796281,1.8214716069164711,288,80,Pearson Correlation,American Gut
1.2473908572964523,1.8308057808955809,288,80,Pearson Correlation,American Gut
1.2509460797939604,1.8402742494520359,288,80,Pearson Correlation,American Gut
1.2637205028057095,1.8707221321344347,288,80,Pearson Correlation,American Gut
1.2668240214523376,1.8792931469530159,288,80,Pearson Correlation,American Gut
1.2418486274754144,1.8133293305609912,288,80,Pearson Correlation,American Gut
1.2350332680219198,1.7973263061814184,288,80,Pearson Correlation,American Gut
1.2432574163241599,1.8174517750484958,288,80,Pearson Correlation,American Gut
1.2375515335748286,1.804552484325329,288,80,Pearson Correlation,American Gut
1.232432446150747,1.7923626641997983,288,80,Pearson Correlation,American Gut
1.2356960993273944,1.8009878412217641,288,80,Pearson Correlation,American Gut
1.2423828483228445,1.81706729330739,288,80,Pearson Correlation,American Gut
1.239992074226622,1.8118246518252765,288,80,Pearson Correlation,American Gut
1.234988856545777,1.8009388081344753,288,80,Pearson Correlation,American Gut
1.2416943858493485,1.8167197315788002,288,80,Pearson Correlation,American Gut
1.2334318659971926,1.7980519717408308,288,80,Pearson Correlation,American Gut
1.2373935390000919,1.807723265373867,288,80,Pearson Correlation,American Gut
1.2369740383613648,1.8072072405333381,288,80,Pearson Correlation,American Gut
1.234856726498502,1.802739795518832,288,80,Pearson Correlation,American Gut
1.2288197754146184,1.7863406758037834,288,80,Pearson Correlation,American Gut
1.224770841284034,1.7776242802180642,288,80,Pearson Correlation,American Gut
1.2230828819848898,1.7736684188031258,288,80,Pearson Correlation,American Gut
1.2264603793642594,1.7818189720916127,288,80,Pearson Correlation,American Gut
1.2221400372094704,1.7713019409422506,288,80,Pearson Correlation,American Gut
1.2266001336480599,1.7816992201413793,288,80,Pearson Correlation,American Gut
1.2293331076940772,1.788375267488537,288,80,Pearson Correlation,American Gut
1.2309549742384864,1.7925626603512868,288,80,Pearson Correlation,American Gut
1.2326794510539614,1.796969129173469,288,80,Pearson Correlation,American Gut
1.231144315226421,1.7931245672775793,288,80,Pearson Correlation,American Gut
1.2350219430264646,1.8021671572966196,288,80,Pearson Correlation,American Gut
1.2329230857336115,1.7975771074441065,288,80,Pearson Correlation,American Gut
1.23529746106846,1.8033355503023105,288,80,Pearson Correlation,American Gut
1.2324554890360007,1.7960348388216099,288,80,Pearson Correlation,American Gut
1.2363195602995047,1.804903095477117,288,80,Pearson Correlation,American Gut
1.2344984349545998,1.8007985044899288,288,80,Pearson Correlation,American Gut
1.2364598335156598,1.8056148902072862,288,80,Pearson Correlation,American Gut
1.2358727649323251,1.8044028869112418,288,80,Pearson Correlation,American Gut
1.237912905837106,1.8093640184620403,288,80,Pearson Correlation,American Gut
1.231566525113376,1.793096067917334,288,80,Pearson Correlation,American Gut
1.2374933802967623,1.8056534667552573,288,80,Pearson Correlation,American Gut
1.2333815524425562,1.7952277506429313,288,80,Pearson Correlation,American Gut
1.238503214861849,1.806369597123448,288,80,Pearson Correlation,American Gut
1.2373877369682804,1.803636127098518,288,80,Pearson Correlation,American Gut
1.239732781452037,1.8092630221818828,288,80,Pearson Correlation,American Gut
1.2410075152793931,1.812539476666097,288,80,Pearson Correlation,American Gut
1.2441149567384278,1.8197305939004436,288,80,Pearson Correlation,American Gut
1.2452476619939619,1.8226699677858131,288,80,Pearson Correlation,American Gut
1.2473402622948038,1.82771915796742,288,80,Pearson Correlation,American Gut
1.2456235837469205,1.823809419926279,288,80,Pearson Correlation,American Gut
1.2460267409626389,1.8250518530808648,288,80,Pearson Correlation,American Gut
1.243905268738406,1.820069521529621,288,80,Pearson Correlation,American Gut
1.2452687149383626,1.8234794722690286,288,80,Pearson Correlation,American Gut
1.2459704317762732,1.825406608859777,288,80,Pearson Correlation,American Gut
1.2427806477059096,1.8176199263811688,288,80,Pearson Correlation,American Gut
1.2408761192025106,1.8133325358904375,288,80,Pearson Correlation,American Gut
1.2427520868407247,1.8178330190737912,288,80,Pearson Correlation,American Gut
1.2435776612607907,1.819998140123853,288,80,Pearson Correlation,American Gut
1.2444501228131193,1.822241479910596,288,80,Pearson Correlation,American Gut
1.2409643701818094,1.8135575581736616,288,80,Pearson Correlation,American Gut
1.2404899116264179,1.812785915238239,288,80,Pearson Correlation,American Gut
1.2419242001163577,1.8162898556895566,288,80,Pearson Correlation,American Gut
1.2386912098324578,1.8078501014502382,288,80,Pearson Correlation,American Gut
1.2403805318539485,1.8118923124773272,288,80,Pearson Correlation,American Gut
1.2393336921819467,1.8097875997046242,288,80,Pearson Correlation,American Gut
1.2401214528894873,1.8118253320877484,288,80,Pearson Correlation,American Gut
1.237708927993633,1.805674026342852,288,80,Pearson Correlation,American Gut
1.2347626941519991,1.7985108383909645,288,80,Pearson Correlation,American Gut
1.2357453165591663,1.8009882846697016,288,80,Pearson Correlation,American Gut
1.2370776511973058,1.8042235871141372,288,80,Pearson Correlation,American Gut
1.2379047011797186,1.8063334967695672,288,80,Pearson Correlation,American Gut
1.237105445471396,1.8046715024091284,288,80,Pearson Correlation,American Gut
1.2401958284724028,1.811405292499035,288,80,Pearson Correlation,American Gut
1.241062606014299,1.813609325438292,288,80,Pearson Correlation,American Gut
1.2412289401296375,1.8141885677528977,288,80,Pearson Correlation,American Gut
1.239467188542006,1.809967935640877,288,80,Pearson Correlation,American Gut
1.2382281213115418,1.8071461666309006,288,80,Pearson Correlation,American Gut
1.2396430053656884,1.810529545309785,288,80,Pearson Correlation,American Gut
1.2395335952675532,1.810551014647994,288,80,Pearson Correlation,American Gut
1.2411862463968022,1.8144307081762756,288,80,Pearson Correlation,American Gut
1.2414433282929194,1.8151990529933022,288,80,Pearson Correlation,American Gut
1.2403085337044797,1.8123487360237631,288,80,Pearson Correlation,American Gut
1.2399790862831392,1.8117039051960222,288,80,Pearson Correlation,American Gut
1.2411996853564782,1.8146468306212387,288,80,Pearson Correlation,American Gut
1.2390219330288563,1.8092989095409129,288,80,Pearson Correlation,American Gut
1.2419071356142413,1.8154607491602914,288,80,Pearson Correlation,American Gut
1.239839963481125,1.8098094253640156,288,80,Pearson Correlation,American Gut
1.2407882499041791,1.8121528383909618,288,80,Pearson Correlation,American Gut
1.241158705968035,1.8131927412270725,288,80,Pearson Correlation,American Gut
1.2418414261601636,1.8149417770596499,288,80,Pearson Correlation,American Gut
1.2411442235817773,1.8135122334093212,288,80,Pearson Correlation,American Gut
1.2416357140728982,1.8147930837320392,288,80,Pearson Correlation,American Gut
1.242014350433585,1.8158240628809286,288,80,Pearson Correlation,American Gut
1.2428369979771112,1.8178740579099646,288,80,Pearson Correlation,American Gut
1.2437269734101024,1.8200649955378683,288,80,Pearson Correlation,American Gut
1.2445975729698462,1.8222088856089806,288,80,Pearson Correlation,American Gut
1.2424358731942138,1.8165342066853856,288,80,Pearson Correlation,American Gut
1.2417120969000863,1.8147944647229177,288,80,Pearson Correlation,American Gut
1.2434226045930763,1.8187074821320333,288,80,Pearson Correlation,American Gut
1.2448400507620376,1.8220178240988996,288,80,Pearson Correlation,American Gut
1.2455954156510514,1.8239051883449717,288,80,Pearson Correlation,American Gut
1.2454632740405123,1.8237217160339394,288,80,Pearson Correlation,American Gut
1.2439877301991729,1.8202425543028642,288,80,Pearson Correlation,American Gut
1.2446003054697368,1.8218051612731694,288,80,Pearson Correlation,American Gut
1.2409348699857592,1.8107872081341516,288,80,Pearson Correlation,American Gut
1.2412350636210832,1.8116573238067513,288,80,Pearson Correlation,American Gut
1.2414611236301236,1.8123708839187118,288,80,Pearson Correlation,American Gut
1.240855830391748,1.8108491267713818,288,80,Pearson Correlation,American Gut
1.2416732056244533,1.8128687223400806,288,80,Pearson Correlation,American Gut
1.242626636197824,1.8151944065088956,288,80,Pearson Correlation,American Gut
1.2417390916724078,1.8131267342288575,288,80,Pearson Correlation,American Gut
1.2438616113314849,1.8177478031388172,288,80,Pearson Correlation,American Gut
1.2444945158977943,1.8193607474565054,288,80,Pearson Correlation,American Gut
1.2445716185188997,1.819706910256466,288,80,Pearson Correlation,American Gut
1.245486644570481,1.821934451355549,288,80,Pearson Correlation,American Gut
1.2459246049487258,1.8230933877550888,288,80,Pearson Correlation,American Gut
1.2447280006009718,1.820260807658902,288,80,Pearson Correlation,American Gut
1.2447763318110938,1.8205116642053956,288,80,Pearson Correlation,American Gut
1.244955800699141,1.8210855901499348,288,80,Pearson Correlation,American Gut
1.2439845890575063,1.8189236816288377,288,80,Pearson Correlation,American Gut
1.242935262958073,1.816453973460148,288,80,Pearson Correlation,American Gut
1.2433065319543328,1.8174604618377244,288,80,Pearson Correlation,American Gut
1.243129440989838,1.817133069133371,288,80,Pearson Correlation,American Gut
1.2064834575490881,2.105904164324433,288,81,Pearson Correlation,American Gut
1.2026728737272538,2.0966583590817294,288,81,Pearson Correlation,American Gut
1.1983062128410646,2.0873570225859064,288,81,Pearson Correlation,American Gut
1.2032757575635948,2.0973697793369377,288,81,Pearson Correlation,American Gut
1.1872507435064468,2.063221386200139,288,81,Pearson Correlation,American Gut
1.1872210407860033,2.063277956948662,288,81,Pearson Correlation,American Gut
1.190467903694912,2.0700377968708903,288,81,Pearson Correlation,American Gut
1.1875754241466163,2.0640710298077343,288,81,Pearson Correlation,American Gut
1.1897951778195386,2.068676116925486,288,81,Pearson Correlation,American Gut
1.1899656791488782,2.0690902325180454,288,81,Pearson Correlation,American Gut
1.1931554689684898,2.0755661984252227,288,81,Pearson Correlation,American Gut
1.112324892434736,1.8062586178430808,288,81,Pearson Correlation,American Gut
1.119344492837521,1.8277945076634252,288,81,Pearson Correlation,American Gut
1.1262520300975576,1.8480733925639434,288,81,Pearson Correlation,American Gut
1.13128602903622,1.863924150950893,288,81,Pearson Correlation,American Gut
1.1333228015412622,1.8731683703458148,288,81,Pearson Correlation,American Gut
1.1363179694610408,1.8837582053178623,288,81,Pearson Correlation,American Gut
1.1395811836314145,1.8943791343817589,288,81,Pearson Correlation,American Gut
1.1410198880582354,1.900959698422925,288,81,Pearson Correlation,American Gut
1.1443200515341334,1.9108615779415972,288,81,Pearson Correlation,American Gut
1.146502864097884,1.9182762367670658,288,81,Pearson Correlation,American Gut
1.1491825267763058,1.9263963199928706,288,81,Pearson Correlation,American Gut
1.1525173589257742,1.9355315408882658,288,81,Pearson Correlation,American Gut
1.155186494745014,1.9431848664932438,288,81,Pearson Correlation,American Gut
1.1564903700194085,1.9479834004766872,288,81,Pearson Correlation,American Gut
1.1583617276972253,1.9537368024712178,288,81,Pearson Correlation,American Gut
1.159546240429203,1.9579887621135,288,81,Pearson Correlation,American Gut
1.161469856015329,1.96356389715248,288,81,Pearson Correlation,American Gut
1.1625332944222915,1.967327994228377,288,81,Pearson Correlation,American Gut
1.1643064269082364,1.9723776490720673,288,81,Pearson Correlation,American Gut
1.1654649131404282,1.976147794929524,288,81,Pearson Correlation,American Gut
1.1662534201826977,1.9790768255478488,288,81,Pearson Correlation,American Gut
1.1672545571208497,1.9823501438779485,288,81,Pearson Correlation,American Gut
1.1661467120141618,1.9811299408453604,288,81,Pearson Correlation,American Gut
1.1673462758224595,1.9846705838218075,288,81,Pearson Correlation,American Gut
1.1684907426429858,1.9880298366484455,288,81,Pearson Correlation,American Gut
1.169870639228154,1.9917852476574618,288,81,Pearson Correlation,American Gut
1.1705207475911594,1.994060046110282,288,81,Pearson Correlation,American Gut
1.1717681974188359,1.9974755379621978,288,81,Pearson Correlation,American Gut
1.1723260627615495,1.9994596362251902,288,81,Pearson Correlation,American Gut
1.173043696374504,2.0017373577748327,288,81,Pearson Correlation,American Gut
1.1736848609235675,2.0038154973120044,288,81,Pearson Correlation,American Gut
1.1747102709112243,2.006618220043444,288,81,Pearson Correlation,American Gut
1.1739665406329867,2.005767300780233,288,81,Pearson Correlation,American Gut
1.1747914796531247,2.0081155531852,288,81,Pearson Correlation,American Gut
1.174141896850019,2.0074008790673052,288,81,Pearson Correlation,American Gut
1.1748645240425282,2.0094919042024113,288,81,Pearson Correlation,American Gut
1.1755364235293964,2.0114491553447804,288,81,Pearson Correlation,American Gut
1.1762354417593808,2.0134390270022617,288,81,Pearson Correlation,American Gut
1.161869773003878,1.9711376548626458,288,81,Pearson Correlation,American Gut
1.1632195600270923,1.9746014476754514,288,81,Pearson Correlation,American Gut
1.163630646732348,1.976200292772675,288,81,Pearson Correlation,American Gut
1.1647575858708759,1.9791860490922473,288,81,Pearson Correlation,American Gut
1.1661517087178739,1.9826375353977268,288,81,Pearson Correlation,American Gut
1.1668818402977892,1.9847930898931747,288,81,Pearson Correlation,American Gut
1.1674750879441438,1.9866549883125089,288,81,Pearson Correlation,American Gut
1.1683483569748665,1.9890439103037858,288,81,Pearson Correlation,American Gut
1.1690268743478722,1.99103102968219,288,81,Pearson Correlation,American Gut
1.169871310389934,1.9933259907611343,288,81,Pearson Correlation,American Gut
1.169382334772382,1.99285521011138,288,81,Pearson Correlation,American Gut
1.1698385674609548,1.9943408168368701,288,81,Pearson Correlation,American Gut
1.1708960878450485,1.996977745177401,288,81,Pearson Correlation,American Gut
1.1713877036921188,1.9984942283298868,288,81,Pearson Correlation,American Gut
1.1721655507353808,2.000560712102235,288,81,Pearson Correlation,American Gut
1.171837823027831,2.0003587327760717,288,81,Pearson Correlation,American Gut
1.1724680421690294,2.0021075539676034,288,81,Pearson Correlation,American Gut
1.1729430189036552,2.0035350211217997,288,81,Pearson Correlation,American Gut
1.173377927497142,2.00486965311536,288,81,Pearson Correlation,American Gut
1.1734017222281747,2.005356885063764,288,81,Pearson Correlation,American Gut
1.17403516089919,2.0070596044658444,288,81,Pearson Correlation,American Gut
1.1748311165889769,2.009067963238474,288,81,Pearson Correlation,American Gut
1.1750491238476082,2.009917609397812,288,81,Pearson Correlation,American Gut
1.1752814410627366,2.0107842859061935,288,81,Pearson Correlation,American Gut
1.1758903204297084,2.01239053559184,288,81,Pearson Correlation,American Gut
1.1765021206313122,2.0139856024063953,288,81,Pearson Correlation,American Gut
1.1761116596176118,2.0135325741945493,288,81,Pearson Correlation,American Gut
1.1765228668346872,2.0147207338339532,288,81,Pearson Correlation,American Gut
1.1767452050790015,2.0155216845525104,288,81,Pearson Correlation,American Gut
1.1773024972338182,2.0169769583322905,288,81,Pearson Correlation,American Gut
1.1777106018105652,2.0181359176208233,288,81,Pearson Correlation,American Gut
1.178062947044069,2.0191748167479147,288,81,Pearson Correlation,American Gut
1.1780494691227539,2.019451792239042,288,81,Pearson Correlation,American Gut
1.1777418398738944,2.0191115154172365,288,81,Pearson Correlation,American Gut
1.1780330986090324,2.020003683492192,288,81,Pearson Correlation,American Gut
1.1784387489489163,2.0211185497090858,288,81,Pearson Correlation,American Gut
1.1789106015576079,2.022353489475005,288,81,Pearson Correlation,American Gut
1.1789852622303707,2.022786479861481,288,81,Pearson Correlation,American Gut
1.1794102120864969,2.0239223058846636,288,81,Pearson Correlation,American Gut
1.1787634819605048,2.0228173237969895,288,81,Pearson Correlation,American Gut
1.178918008448722,2.023396060075237,288,81,Pearson Correlation,American Gut
1.179177944988622,2.0241814038433916,288,81,Pearson Correlation,American Gut
1.1795983929378555,2.0252793302525776,288,81,Pearson Correlation,American Gut
1.1796105803686976,2.0255498961319613,288,81,Pearson Correlation,American Gut
1.180117018875972,2.026795049840675,288,81,Pearson Correlation,American Gut
1.1803266179122605,2.027457427992923,288,81,Pearson Correlation,American Gut
1.180421462674134,2.027883948516105,288,81,Pearson Correlation,American Gut
1.1797990064386923,2.0268124855038154,288,81,Pearson Correlation,American Gut
1.1798722151106869,2.027184530064536,288,81,Pearson Correlation,American Gut
1.1800295924466389,2.027724828640949,288,81,Pearson Correlation,American Gut
1.1802026781069241,2.02829292158923,288,81,Pearson Correlation,American Gut
1.1803023673255302,2.0287049512068487,288,81,Pearson Correlation,American Gut
1.1800297791484804,2.028336276320729,288,81,Pearson Correlation,American Gut
1.1789030737690558,2.026005976393559,288,81,Pearson Correlation,American Gut
1.1791258460108185,2.026658504981162,288,81,Pearson Correlation,American Gut
1.1794001985909357,2.0274107673564012,288,81,Pearson Correlation,American Gut
1.179533705830625,2.0278775073137516,288,81,Pearson Correlation,American Gut
1.179625018549869,2.0282537092204826,288,81,Pearson Correlation,American Gut
1.1796260596122492,2.028441048901987,288,81,Pearson Correlation,American Gut
1.1798028413992503,2.028984101334199,288,81,Pearson Correlation,American Gut
1.1800138469892134,2.029589448172682,288,81,Pearson Correlation,American Gut
1.1803448761782203,2.030430831611377,288,81,Pearson Correlation,American Gut
1.1804167545207034,2.030750093918301,288,81,Pearson Correlation,American Gut
1.180493198294246,2.0310759428005847,288,81,Pearson Correlation,American Gut
1.1806273114026986,2.0315143446906556,288,81,Pearson Correlation,American Gut
1.180012773301151,2.030359613041552,288,81,Pearson Correlation,American Gut
1.1801600667009393,2.0308219362687203,288,81,Pearson Correlation,American Gut
1.180209211676865,2.0310819402718465,288,81,Pearson Correlation,American Gut
1.179822955358385,2.0304116495287645,288,81,Pearson Correlation,American Gut
1.1799986635376984,2.0309236104706607,288,81,Pearson Correlation,American Gut
1.180315000535078,2.031713166228569,288,81,Pearson Correlation,American Gut
1.1804878455991437,2.0322140002962588,288,81,Pearson Correlation,American Gut
1.1807401108889124,2.0328718999343303,288,81,Pearson Correlation,American Gut
1.1809933732015314,2.033526645473791,288,81,Pearson Correlation,American Gut
1.1813071691852508,2.0343025027628605,288,81,Pearson Correlation,American Gut
1.1815954263851205,2.035022347287112,288,81,Pearson Correlation,American Gut
1.1819600085279327,2.035882468803496,288,81,Pearson Correlation,American Gut
1.264644758671838,2.033961453924339,288,82,Pearson Correlation,American Gut
1.242234622742262,1.9807120826298277,288,82,Pearson Correlation,American Gut
1.2142356392911624,1.915835258261686,288,82,Pearson Correlation,American Gut
1.2368370768351544,1.967909898167549,288,82,Pearson Correlation,American Gut
1.2298080693947024,1.9507568586577608,288,82,Pearson Correlation,American Gut
1.241526663840652,1.977909012697128,288,82,Pearson Correlation,American Gut
1.2453670266601213,1.987007647190651,288,82,Pearson Correlation,American Gut
