Mean Accuracy Error,Mean Squared Error,# of Samples,Index of Predicted Column,Algorithm,Data Set
1.184898075632143,1.8911290895064647,288,90,Pearson Correlation,American Gut
1.184939212959948,1.8912643313487807,288,90,Pearson Correlation,American Gut
1.1854356232528411,1.8924402521202357,288,90,Pearson Correlation,American Gut
1.1859509914522315,1.893645558401323,288,90,Pearson Correlation,American Gut
1.1865738954333636,1.8950848274291674,288,90,Pearson Correlation,American Gut
1.1866990287862904,1.8954653691403405,288,90,Pearson Correlation,American Gut
1.1869382008638625,1.8960851905927205,288,90,Pearson Correlation,American Gut
1.1868746269574022,1.8960071303391806,288,90,Pearson Correlation,American Gut
1.1869311670115574,1.8962257567800438,288,90,Pearson Correlation,American Gut
1.1869602441540925,1.8963789131831394,288,90,Pearson Correlation,American Gut
1.1871385186047942,1.8968713338705452,288,90,Pearson Correlation,American Gut
1.1873732591796697,1.8974771489791762,288,90,Pearson Correlation,American Gut
1.1871173974399458,1.8969651464775952,288,90,Pearson Correlation,American Gut
1.1141046432826058,1.8211833474059473,288,91,Pearson Correlation,American Gut
1.1482815480985626,1.8917237354293803,288,91,Pearson Correlation,American Gut
1.1651320609676317,1.9286996026172778,288,91,Pearson Correlation,American Gut
1.0665030394879027,1.69550536840699,288,91,Pearson Correlation,American Gut
1.1174495721415694,1.8015670152374643,288,91,Pearson Correlation,American Gut
1.109523412772984,1.7869982787498582,288,91,Pearson Correlation,American Gut
1.0934444529502192,1.7542086986348626,288,91,Pearson Correlation,American Gut
1.1030910387672206,1.776805542193893,288,91,Pearson Correlation,American Gut
1.1050654816122467,1.7821746082461098,288,91,Pearson Correlation,American Gut
1.1099734655756124,1.793933788622549,288,91,Pearson Correlation,American Gut
1.0942373640245682,1.7597161319529988,288,91,Pearson Correlation,American Gut
1.1044940858394137,1.7823256199675979,288,91,Pearson Correlation,American Gut
1.1087537615461394,1.7923623603812533,288,91,Pearson Correlation,American Gut
1.0992518583150692,1.7729734107272082,288,91,Pearson Correlation,American Gut
1.1007279037135698,1.7763563622368121,288,91,Pearson Correlation,American Gut
1.1083832963597529,1.7931369650528697,288,91,Pearson Correlation,American Gut
1.1123331440047362,1.8023087070945418,288,91,Pearson Correlation,American Gut
1.1137027568087223,1.8054482711544917,288,91,Pearson Correlation,American Gut
1.1192472601010057,1.817689572634298,288,91,Pearson Correlation,American Gut
1.1162287151634953,1.8108451274287165,288,91,Pearson Correlation,American Gut
1.1158250184709275,1.8102399726426712,288,91,Pearson Correlation,American Gut
1.1190110230339083,1.817528897872112,288,91,Pearson Correlation,American Gut
1.1156299241129517,1.8100957209590354,288,91,Pearson Correlation,American Gut
1.1122187238115393,1.8030975787223322,288,91,Pearson Correlation,American Gut
1.1146615324639657,1.8087447904614062,288,91,Pearson Correlation,American Gut
1.1177269184994596,1.8156597141879898,288,91,Pearson Correlation,American Gut
1.1213138326749728,1.823586034827105,288,91,Pearson Correlation,American Gut
1.1250506774838311,1.831819837208778,288,91,Pearson Correlation,American Gut
1.1275401846544253,1.8374746636997459,288,91,Pearson Correlation,American Gut
1.1224319621480565,1.8268132014420466,288,91,Pearson Correlation,American Gut
1.110565273854067,1.798028452221025,288,91,Pearson Correlation,American Gut
1.1132264036946904,1.8040802313079607,288,91,Pearson Correlation,American Gut
1.1164366747990397,1.811219819487332,288,91,Pearson Correlation,American Gut
1.1210243753848705,1.8210274597997298,288,91,Pearson Correlation,American Gut
1.1220919951031436,1.8236474390950808,288,91,Pearson Correlation,American Gut
1.1149999356191433,1.8071937146088675,288,91,Pearson Correlation,American Gut
1.1163138874268088,1.8103301470142905,288,91,Pearson Correlation,American Gut
1.117697211801315,1.813648312692976,288,91,Pearson Correlation,American Gut
1.1136735043909896,1.8045821322674105,288,91,Pearson Correlation,American Gut
1.1168689783672543,1.8115601958821885,288,91,Pearson Correlation,American Gut
1.1178526278478584,1.8139198817574314,288,91,Pearson Correlation,American Gut
1.1203675657465344,1.8195208418317184,288,91,Pearson Correlation,American Gut
1.1214787285432524,1.8221722698309664,288,91,Pearson Correlation,American Gut
1.1261986822906223,1.8319456974940773,288,91,Pearson Correlation,American Gut
1.1274948656788935,1.835004574071522,288,91,Pearson Correlation,American Gut
1.13110415439915,1.8427164603151671,288,91,Pearson Correlation,American Gut
1.1305092107546653,1.8417164237928942,288,91,Pearson Correlation,American Gut
1.13183005603633,1.844798801448639,288,91,Pearson Correlation,American Gut
1.1341984089390467,1.8500372772724296,288,91,Pearson Correlation,American Gut
1.1370707383986525,1.8562556872569316,288,91,Pearson Correlation,American Gut
1.1366783702626195,1.8555850752541518,288,91,Pearson Correlation,American Gut
1.1383270451122416,1.8593212106887822,288,91,Pearson Correlation,American Gut
1.134033913571048,1.8489404895399382,288,91,Pearson Correlation,American Gut
1.134671368559714,1.8505670672635357,288,91,Pearson Correlation,American Gut
1.1346468255649103,1.8506379690854784,288,91,Pearson Correlation,American Gut
1.122394556164102,1.8157499517913793,288,91,Pearson Correlation,American Gut
1.1243054106863508,1.820134171415704,288,91,Pearson Correlation,American Gut
1.124399164742227,1.8206360782618332,288,91,Pearson Correlation,American Gut
1.1237532987110876,1.819308447057296,288,91,Pearson Correlation,American Gut
1.126070063394704,1.824456463534751,288,91,Pearson Correlation,American Gut
1.1272450906991838,1.827288065112307,288,91,Pearson Correlation,American Gut
1.1287213139500856,1.8307243903307975,288,91,Pearson Correlation,American Gut
1.1282704133098034,1.8300529108943477,288,91,Pearson Correlation,American Gut
1.1287947007007877,1.8314547542323143,288,91,Pearson Correlation,American Gut
1.1307195875336005,1.8357803287164478,288,91,Pearson Correlation,American Gut
1.1307386541764413,1.836073204652354,288,91,Pearson Correlation,American Gut
1.132656857643601,1.8403412284202274,288,91,Pearson Correlation,American Gut
1.1341712075164585,1.843815926085073,288,91,Pearson Correlation,American Gut
1.1342444646904573,1.8442548695979935,288,91,Pearson Correlation,American Gut
1.1317661505761585,1.8382735244242423,288,91,Pearson Correlation,American Gut
1.1313071621098638,1.8374145458442475,288,91,Pearson Correlation,American Gut
1.132488948432826,1.840192591054287,288,91,Pearson Correlation,American Gut
1.1340308769315373,1.843683096372804,288,91,Pearson Correlation,American Gut
1.1337996321325108,1.8434079739123956,288,91,Pearson Correlation,American Gut
1.1352891147519903,1.84676069207662,288,91,Pearson Correlation,American Gut
1.1375308352972964,1.8516168971608715,288,91,Pearson Correlation,American Gut
1.1332266106650328,1.8414833426635109,288,91,Pearson Correlation,American Gut
1.1319904083940129,1.8391766408839945,288,91,Pearson Correlation,American Gut
1.131824485601903,1.8390894596881573,288,91,Pearson Correlation,American Gut
1.1325668153880868,1.8409012066849577,288,91,Pearson Correlation,American Gut
1.1335345732176394,1.8431940274724394,288,91,Pearson Correlation,American Gut
1.1347972913323194,1.8460755842077208,288,91,Pearson Correlation,American Gut
1.135650424594366,1.8481106759878285,288,91,Pearson Correlation,American Gut
1.136826018201963,1.8508234224300173,288,91,Pearson Correlation,American Gut
1.1365904196773393,1.850516050820147,288,91,Pearson Correlation,American Gut
1.1364631292012193,1.8504082341458006,288,91,Pearson Correlation,American Gut
1.1342200862972929,1.8452796973680858,288,91,Pearson Correlation,American Gut
1.1343916892392762,1.8458650320029604,288,91,Pearson Correlation,American Gut
1.1338921462840374,1.8448650636322101,288,91,Pearson Correlation,American Gut
1.1360051356161167,1.8493516819000604,288,91,Pearson Correlation,American Gut
1.1358670848381915,1.849220624755691,288,91,Pearson Correlation,American Gut
1.1328197191678038,1.8416688297156385,288,91,Pearson Correlation,American Gut
1.1326814575053232,1.841615747896925,288,91,Pearson Correlation,American Gut
1.1324111501601801,1.8411037431552277,288,91,Pearson Correlation,American Gut
1.1327633959641814,1.8420517272571726,288,91,Pearson Correlation,American Gut
1.1254788572153689,1.8180300252023562,288,91,Pearson Correlation,American Gut
1.1268095106633558,1.8210566808041488,288,91,Pearson Correlation,American Gut
1.1263690986182693,1.8202467168395198,288,91,Pearson Correlation,American Gut
1.1233603098452865,1.812905592517738,288,91,Pearson Correlation,American Gut
1.123628530015505,1.8137029175796533,288,91,Pearson Correlation,American Gut
1.123367256753137,1.8133225326476006,288,91,Pearson Correlation,American Gut
1.1247356216671938,1.816419744661667,288,91,Pearson Correlation,American Gut
1.125906469044021,1.8191224737114564,288,91,Pearson Correlation,American Gut
1.1269171760293548,1.821476833635212,288,91,Pearson Correlation,American Gut
1.1272376849708992,1.8223991186244328,288,91,Pearson Correlation,American Gut
1.1270998622020514,1.8223471992202143,288,91,Pearson Correlation,American Gut
1.1275639893022773,1.8235717444985338,288,91,Pearson Correlation,American Gut
1.1275509482074213,1.82374077659248,288,91,Pearson Correlation,American Gut
1.1265772226322772,1.8217831280425238,288,91,Pearson Correlation,American Gut
1.1262255843169742,1.8211621055960832,288,91,Pearson Correlation,American Gut
1.1265860307391677,1.8221444200161372,288,91,Pearson Correlation,American Gut
1.125279196518513,1.8190064224048106,288,91,Pearson Correlation,American Gut
1.1254346767528882,1.819539161742979,288,91,Pearson Correlation,American Gut
1.125376794761336,1.8195827132288929,288,91,Pearson Correlation,American Gut
1.1270506423489692,1.8231620165668712,288,91,Pearson Correlation,American Gut
1.127065856106391,1.8234517376619952,288,91,Pearson Correlation,American Gut
1.1278586414926668,1.825329531079183,288,91,Pearson Correlation,American Gut
1.128558797713919,1.8270165447294633,288,91,Pearson Correlation,American Gut
1.1292776697039908,1.8287382766922144,288,91,Pearson Correlation,American Gut
1.12909167629792,1.8284980229067438,288,91,Pearson Correlation,American Gut
1.1296900623394788,1.8299618204724222,288,91,Pearson Correlation,American Gut
1.1274465028690543,1.824552038459589,288,91,Pearson Correlation,American Gut
1.1275574122082368,1.8249669059895268,288,91,Pearson Correlation,American Gut
1.1277535275631472,1.8255691093389883,288,91,Pearson Correlation,American Gut
1.1260719111208493,1.821815753192808,288,91,Pearson Correlation,American Gut
1.126712573841342,1.8233615242300887,288,91,Pearson Correlation,American Gut
1.1404194015176161,1.7624571198295864,288,92,Pearson Correlation,American Gut
1.2133600682187198,1.921605615420899,288,92,Pearson Correlation,American Gut
1.2256260820146112,1.9507202498877296,288,92,Pearson Correlation,American Gut
1.1620358181018626,1.801077130386074,288,92,Pearson Correlation,American Gut
1.2134899772470755,1.9126294861203634,288,92,Pearson Correlation,American Gut
1.1986345989037621,1.8780248396068575,288,92,Pearson Correlation,American Gut
1.191435162958097,1.8629895453639145,288,92,Pearson Correlation,American Gut
1.1801708768919177,1.8392793131854062,288,92,Pearson Correlation,American Gut
1.185318304073569,1.8516664699296799,288,92,Pearson Correlation,American Gut
1.1870475612694755,1.85621707886404,288,92,Pearson Correlation,American Gut
1.1711726103449704,1.8188477234526803,288,92,Pearson Correlation,American Gut
1.1793532312019548,1.8376834097052095,288,92,Pearson Correlation,American Gut
1.1757513229259118,1.8302640710497846,288,92,Pearson Correlation,American Gut
1.1675991481491952,1.812260773217738,288,92,Pearson Correlation,American Gut
1.1748149004143298,1.8286467652117304,288,92,Pearson Correlation,American Gut
1.1808610085257722,1.842544452571578,288,92,Pearson Correlation,American Gut
1.1792590721410536,1.8396566570074713,288,92,Pearson Correlation,American Gut
1.181777481691455,1.8455774692839317,288,92,Pearson Correlation,American Gut
1.18865441168572,1.8609983133159618,288,92,Pearson Correlation,American Gut
1.1821408097840385,1.844357596054862,288,92,Pearson Correlation,American Gut
1.1796175809805949,1.8397665949856876,288,92,Pearson Correlation,American Gut
1.1763557495166472,1.8326964162499766,288,92,Pearson Correlation,American Gut
1.1535569075598695,1.7678624373546152,288,92,Pearson Correlation,American Gut
1.1525055350472095,1.7658652905456533,288,92,Pearson Correlation,American Gut
1.1538749271379283,1.7695556838664908,288,92,Pearson Correlation,American Gut
1.156277817420936,1.7755615964021103,288,92,Pearson Correlation,American Gut
1.1603243271059336,1.7850567033277036,288,92,Pearson Correlation,American Gut
1.1628940391030846,1.7913845765757646,288,92,Pearson Correlation,American Gut
1.1656613751128237,1.7981087613603637,288,92,Pearson Correlation,American Gut
1.158776271858041,1.7804836042029661,288,92,Pearson Correlation,American Gut
1.1482413250348686,1.7525903461422243,288,92,Pearson Correlation,American Gut
1.151247736778172,1.7599292340729507,288,92,Pearson Correlation,American Gut
1.1550571013143154,1.7689589327751576,288,92,Pearson Correlation,American Gut
1.160610106423752,1.781291896861858,288,92,Pearson Correlation,American Gut
1.1608268084706586,1.7824722570463973,288,92,Pearson Correlation,American Gut
1.1612353644674707,1.7839712122356701,288,92,Pearson Correlation,American Gut
1.1607863800808005,1.7834372671759173,288,92,Pearson Correlation,American Gut
1.162954785317177,1.788783706607549,288,92,Pearson Correlation,American Gut
1.1605777877324566,1.7837442364009073,288,92,Pearson Correlation,American Gut
1.1637248303625185,1.7911234559073108,288,92,Pearson Correlation,American Gut
1.1637557133510867,1.7918415772641976,288,92,Pearson Correlation,American Gut
1.1670627277418797,1.7995099545088737,288,92,Pearson Correlation,American Gut
1.1678289331110387,1.8016627793087225,288,92,Pearson Correlation,American Gut
1.1736606060805845,1.813892121461765,288,92,Pearson Correlation,American Gut
1.1728641546703586,1.81256713690025,288,92,Pearson Correlation,American Gut
1.1780269428696946,1.8235646179611378,288,92,Pearson Correlation,American Gut
1.1780116593139947,1.8238692170775919,288,92,Pearson Correlation,American Gut
1.1803482567965489,1.8294517952748177,288,92,Pearson Correlation,American Gut
1.1812659509751322,1.8319143734594598,288,92,Pearson Correlation,American Gut
1.185031497323723,1.840196503151446,288,92,Pearson Correlation,American Gut
1.1839707099519998,1.8381007996633545,288,92,Pearson Correlation,American Gut
1.1851721728965343,1.8411589158373824,288,92,Pearson Correlation,American Gut
1.1763821735170987,1.8160048200241883,288,92,Pearson Correlation,American Gut
1.175833602534765,1.8150738310775543,288,92,Pearson Correlation,American Gut
1.173817460013105,1.8110989793201844,288,92,Pearson Correlation,American Gut
1.169300317617978,1.800330183359358,288,92,Pearson Correlation,American Gut
1.1707482979928412,1.8039382321748323,288,92,Pearson Correlation,American Gut
1.1697352804167247,1.8019672833233358,288,92,Pearson Correlation,American Gut
1.1686129137095433,1.7996744430479532,288,92,Pearson Correlation,American Gut
1.1712479412525367,1.8056541554042664,288,92,Pearson Correlation,American Gut
1.1723554997651127,1.8084807665675404,288,92,Pearson Correlation,American Gut
1.1726861738775898,1.8096591853998827,288,92,Pearson Correlation,American Gut
1.1724473896892562,1.8093058794411432,288,92,Pearson Correlation,American Gut
1.1731901175720327,1.8113001785779257,288,92,Pearson Correlation,American Gut
1.1752773423823202,1.8161303331162462,288,92,Pearson Correlation,American Gut
1.1730540761564578,1.810158455841956,288,92,Pearson Correlation,American Gut
1.1750565472812977,1.8148309217083012,288,92,Pearson Correlation,American Gut
1.1762004971936313,1.817698412896372,288,92,Pearson Correlation,American Gut
1.1735053641450106,1.8116565756959022,288,92,Pearson Correlation,American Gut
1.1718839468674949,1.8083036532600008,288,92,Pearson Correlation,American Gut
1.170199447480151,1.8046681120490813,288,92,Pearson Correlation,American Gut
1.171363472781166,1.8075418002833155,288,92,Pearson Correlation,American Gut
1.1730250813658643,1.8114775190072916,288,92,Pearson Correlation,American Gut
1.1730247760842287,1.8115720684000631,288,92,Pearson Correlation,American Gut
1.1742903525950865,1.8146421123387744,288,92,Pearson Correlation,American Gut
1.1773192321344434,1.8212465245201865,288,92,Pearson Correlation,American Gut
1.1709390516133695,1.8031112429916074,288,92,Pearson Correlation,American Gut
1.169212401386475,1.7994168839862585,288,92,Pearson Correlation,American Gut
1.1694711651916616,1.8003024444966036,288,92,Pearson Correlation,American Gut
1.1693411335911452,1.8002885940176583,288,92,Pearson Correlation,American Gut
1.1698166284380014,1.8015912772456448,288,92,Pearson Correlation,American Gut
1.1713531652143663,1.8052354946759936,288,92,Pearson Correlation,American Gut
1.1724799946948086,1.8079999905048767,288,92,Pearson Correlation,American Gut
1.1743262691449188,1.8122278035433592,288,92,Pearson Correlation,American Gut
1.1748272027369404,1.8135764442224473,288,92,Pearson Correlation,American Gut
1.174391842846887,1.812785794656325,288,92,Pearson Correlation,American Gut
1.1728681089777468,1.8092396971662277,288,92,Pearson Correlation,American Gut
1.1735910297007206,1.8111035759886067,288,92,Pearson Correlation,American Gut
1.1718529934639181,1.8073805767987439,288,92,Pearson Correlation,American Gut
1.1746249431820717,1.8133357788783249,288,92,Pearson Correlation,American Gut
1.1751033793448233,1.8146286306770294,288,92,Pearson Correlation,American Gut
1.172303402127059,1.8074820711053985,288,92,Pearson Correlation,American Gut
1.1698786172337974,1.8009860220093306,288,92,Pearson Correlation,American Gut
1.1704673127722967,1.8025651802951406,288,92,Pearson Correlation,American Gut
1.1709826874266502,1.8039549844684268,288,92,Pearson Correlation,American Gut
1.1686031356677267,1.7979881435009983,288,92,Pearson Correlation,American Gut
1.169825700707212,1.800916219301393,288,92,Pearson Correlation,American Gut
1.1643208222026555,1.7829561188653287,288,92,Pearson Correlation,American Gut
1.1617383337822227,1.776829506445649,288,92,Pearson Correlation,American Gut
1.162379365190249,1.7785354274268137,288,92,Pearson Correlation,American Gut
1.163369075203995,1.7810186147531202,288,92,Pearson Correlation,American Gut
1.16522889780543,1.7852494058624109,288,92,Pearson Correlation,American Gut
1.166658296476103,1.788644651444278,288,92,Pearson Correlation,American Gut
1.1669244538827914,1.7895406255357957,288,92,Pearson Correlation,American Gut
1.1671849893998638,1.790401276785451,288,92,Pearson Correlation,American Gut
1.1666881200747379,1.7895158366743291,288,92,Pearson Correlation,American Gut
1.1616606564217367,1.774157915052598,288,92,Pearson Correlation,American Gut
1.1620017516088557,1.7751886646897905,288,92,Pearson Correlation,American Gut
1.1610428462135247,1.7732490840068509,288,92,Pearson Correlation,American Gut
1.160859053631546,1.7730212060527344,288,92,Pearson Correlation,American Gut
1.1614820937753154,1.7746746518661276,288,92,Pearson Correlation,American Gut
1.1622955687453829,1.7767478652080553,288,92,Pearson Correlation,American Gut
1.1631254477865367,1.7788534198630157,288,92,Pearson Correlation,American Gut
1.1633214303216002,1.779509396801492,288,92,Pearson Correlation,American Gut
1.165560955143846,1.7843061958216981,288,92,Pearson Correlation,American Gut
1.160603099704476,1.7700783845233217,288,92,Pearson Correlation,American Gut
1.1609408945021389,1.7711368348094956,288,92,Pearson Correlation,American Gut
1.1619675768037168,1.7736591077286648,288,92,Pearson Correlation,American Gut
1.162626126905372,1.7753934744689905,288,92,Pearson Correlation,American Gut
1.1614894780030718,1.7731576237939377,288,92,Pearson Correlation,American Gut
1.162260531917797,1.7751276188563172,288,92,Pearson Correlation,American Gut
1.1588247018825248,1.76536669556529,288,92,Pearson Correlation,American Gut
1.1584732303884502,1.7649093752389673,288,92,Pearson Correlation,American Gut
1.1580873075976055,1.7643778562404944,288,92,Pearson Correlation,American Gut
1.1539887628218166,1.7526115259201656,288,92,Pearson Correlation,American Gut
1.154992486943294,1.7550780163560662,288,92,Pearson Correlation,American Gut
1.2446181706129207,2.0348199327323675,288,93,Pearson Correlation,American Gut
1.257567874041894,2.061912780169866,288,93,Pearson Correlation,American Gut
1.2640693006176928,2.075821764656008,288,93,Pearson Correlation,American Gut
1.2375417856614233,2.015721562835304,288,93,Pearson Correlation,American Gut
1.2618230227561236,2.0650447963957053,288,93,Pearson Correlation,American Gut
1.2475385459559307,2.034025454593639,288,93,Pearson Correlation,American Gut
1.2329002895491952,2.002043807430797,288,93,Pearson Correlation,American Gut
1.231602700465255,2.000060188088363,288,93,Pearson Correlation,American Gut
1.2276807704113326,1.992099361650402,288,93,Pearson Correlation,American Gut
1.2263035859232834,1.9896677992686789,288,93,Pearson Correlation,American Gut
1.2252045352351375,1.9878050121507418,288,93,Pearson Correlation,American Gut
1.2262711930194208,1.9905017103633738,288,93,Pearson Correlation,American Gut
1.2218551554750445,1.9812546840103147,288,93,Pearson Correlation,American Gut
