Mean Squared Error,FoldID,ymin,ymax,# of Samples,Dataset,Index of Predicted Column,Algorithm
0.37861162626006506,0,0.37861162626006506,0.37861162626006506,289,Amgut1,1,Featureless
0.5110810876265234,1,0.5110810876265234,0.5110810876265234,289,Amgut1,1,Featureless
2.1575682549083965,2,2.1575682549083965,2.1575682549083965,289,Amgut1,1,Featureless
0.3210304865750662,0,0.32103048657506617,0.3210304865750663,269,Amgut1,1,Featureless
0.2725255376549441,1,0.2725255376549441,0.2725255376549441,269,Amgut1,1,Featureless
2.655925086985664,2,2.655925086985664,2.655925086985664,269,Amgut1,1,Featureless
0.6081386308860045,0,0.6081386308860045,0.6081386308860045,249,Amgut1,1,Featureless
0.2464531752702411,1,0.2464531752702411,0.2464531752702411,249,Amgut1,1,Featureless
0.8096891448622067,2,0.8096891448622067,0.8096891448622067,249,Amgut1,1,Featureless
0.9957409003037151,0,0.9957409003037151,0.9957409003037151,229,Amgut1,1,Featureless
0.3055925036538591,1,0.3055925036538591,0.3055925036538591,229,Amgut1,1,Featureless
0.44706934099955076,2,0.44706934099955076,0.44706934099955076,229,Amgut1,1,Featureless
0.31214487793378637,0,0.31214487793378637,0.31214487793378637,209,Amgut1,1,Featureless
0.8007582037236767,1,0.8007582037236767,0.8007582037236767,209,Amgut1,1,Featureless
0.34833517823555565,2,0.34833517823555565,0.34833517823555565,209,Amgut1,1,Featureless
0.2415033265633563,0,0.2415033265633563,0.2415033265633563,189,Amgut1,1,Featureless
0.32020379990279413,1,0.32020379990279413,0.32020379990279413,189,Amgut1,1,Featureless
0.8998911332845236,2,0.8998911332845236,0.8998911332845236,189,Amgut1,1,Featureless
0.17515360233402033,0,0.17515360233402033,0.17515360233402033,169,Amgut1,1,Featureless
0.8670910924132772,1,0.8670910924132772,0.8670910924132772,169,Amgut1,1,Featureless
0.34880401944455414,2,0.34880401944455414,0.34880401944455414,169,Amgut1,1,Featureless
0.19665600054457943,0,0.19665600054457943,0.19665600054457943,149,Amgut1,1,Featureless
0.3188720087012753,1,0.3188720087012753,0.3188720087012753,149,Amgut1,1,Featureless
0.3147973614244192,2,0.3147973614244192,0.3147973614244192,149,Amgut1,1,Featureless
0.19095417262936082,0,0.19095417262936082,0.19095417262936082,129,Amgut1,1,Featureless
0.34946544185705014,1,0.34946544185705014,0.34946544185705014,129,Amgut1,1,Featureless
0.3612888644771662,2,0.3612888644771662,0.3612888644771662,129,Amgut1,1,Featureless
0.2634617564341514,0,0.2634617564341514,0.2634617564341514,109,Amgut1,1,Featureless
0.2076168383525385,1,0.2076168383525385,0.2076168383525385,109,Amgut1,1,Featureless
0.45100172639970737,2,0.45100172639970737,0.45100172639970737,109,Amgut1,1,Featureless
0.1531039032361107,0,0.1531039032361107,0.1531039032361107,89,Amgut1,1,Featureless
0.539682536087529,1,0.539682536087529,0.539682536087529,89,Amgut1,1,Featureless
0.2924799485775206,2,0.2924799485775206,0.2924799485775206,89,Amgut1,1,Featureless
0.18143686564946085,0,0.18143686564946085,0.18143686564946085,69,Amgut1,1,Featureless
0.43314716967149697,1,0.4331471696714969,0.433147169671497,69,Amgut1,1,Featureless
0.2274800772356224,2,0.22748007723562236,0.22748007723562247,69,Amgut1,1,Featureless
0.17243841259691048,0,0.17243841259691048,0.17243841259691048,49,Amgut1,1,Featureless
0.13838268990613306,1,0.13838268990613306,0.13838268990613306,49,Amgut1,1,Featureless
0.6772189307932057,2,0.6772189307932057,0.6772189307932057,49,Amgut1,1,Featureless
0.22381080836537498,0,0.22381080836537498,0.22381080836537498,29,Amgut1,1,Featureless
0.30059786339671213,1,0.30059786339671213,0.30059786339671213,29,Amgut1,1,Featureless
0.8119804769951662,2,0.8119804769951662,0.8119804769951662,29,Amgut1,1,Featureless
1.3904450741372874,0,1.3904450741372874,1.3904450741372874,289,Amgut1,2,Featureless
0.8483336582866516,1,0.8483336582866516,0.8483336582866516,289,Amgut1,2,Featureless
0.765830569640643,2,0.765830569640643,0.765830569640643,289,Amgut1,2,Featureless
0.6527631281958187,0,0.6527631281958187,0.6527631281958187,269,Amgut1,2,Featureless
1.8790816158294705,1,1.8790816158294705,1.8790816158294705,269,Amgut1,2,Featureless
0.6958939428705261,2,0.6958939428705261,0.6958939428705261,269,Amgut1,2,Featureless
0.33985742808823727,0,0.33985742808823727,0.33985742808823727,249,Amgut1,2,Featureless
2.4114105171426634,1,2.4114105171426634,2.4114105171426634,249,Amgut1,2,Featureless
0.7416102843152856,2,0.7416102843152856,0.7416102843152856,249,Amgut1,2,Featureless
1.6163945074030475,0,1.6163945074030475,1.6163945074030475,229,Amgut1,2,Featureless
1.304443936678227,1,1.304443936678227,1.304443936678227,229,Amgut1,2,Featureless
0.7939584510729453,2,0.7939584510729453,0.7939584510729453,229,Amgut1,2,Featureless
0.886695406415196,0,0.886695406415196,0.886695406415196,209,Amgut1,2,Featureless
2.303452379630754,1,2.303452379630754,2.303452379630754,209,Amgut1,2,Featureless
0.8781681064048749,2,0.8781681064048749,0.8781681064048749,209,Amgut1,2,Featureless
0.49612625033904273,0,0.4961262503390427,0.4961262503390428,189,Amgut1,2,Featureless
1.8287477315923029,1,1.8287477315923029,1.8287477315923029,189,Amgut1,2,Featureless
2.0827426102636033,2,2.0827426102636033,2.0827426102636033,189,Amgut1,2,Featureless
0.24994942126426664,0,0.2499494212642666,0.24994942126426667,169,Amgut1,2,Featureless
1.7169193512500722,1,1.7169193512500722,1.7169193512500722,169,Amgut1,2,Featureless
0.8836261548709569,2,0.8836261548709569,0.8836261548709569,169,Amgut1,2,Featureless
1.3297612999266506,0,1.3297612999266506,1.3297612999266506,149,Amgut1,2,Featureless
0.8239896910333863,1,0.8239896910333863,0.8239896910333863,149,Amgut1,2,Featureless
0.8183665605739876,2,0.8183665605739876,0.8183665605739876,149,Amgut1,2,Featureless
0.8130803923798907,0,0.8130803923798907,0.8130803923798907,129,Amgut1,2,Featureless
1.6612108757472734,1,1.6612108757472734,1.6612108757472734,129,Amgut1,2,Featureless
0.9256228824508818,2,0.9256228824508818,0.9256228824508818,129,Amgut1,2,Featureless
0.34548626879464395,0,0.34548626879464395,0.34548626879464395,109,Amgut1,2,Featureless
2.286686832111142,1,2.286686832111142,2.286686832111142,109,Amgut1,2,Featureless
1.185405292078496,2,1.185405292078496,1.185405292078496,109,Amgut1,2,Featureless
2.2647330735323776,0,2.2647330735323776,2.2647330735323776,89,Amgut1,2,Featureless
0.15567766569734848,1,0.15567766569734848,0.15567766569734848,89,Amgut1,2,Featureless
1.1586015918286678,2,1.1586015918286678,1.1586015918286678,89,Amgut1,2,Featureless
2.7708954842251137,0,2.7708954842251137,2.7708954842251137,69,Amgut1,2,Featureless
0.9830421499028895,1,0.9830421499028895,0.9830421499028895,69,Amgut1,2,Featureless
0.4524189106837313,2,0.45241891068373125,0.45241891068373136,69,Amgut1,2,Featureless
3.8815278858708133,0,3.8815278858708133,3.8815278858708133,49,Amgut1,2,Featureless
0.26053596828668524,1,0.26053596828668524,0.26053596828668524,49,Amgut1,2,Featureless
0.1586020298499088,2,0.1586020298499088,0.1586020298499088,49,Amgut1,2,Featureless
0.002462753075235908,0,0.002462753075235908,0.002462753075235908,29,Amgut1,2,Featureless
0.007586888485987734,1,0.007586888485987707,0.007586888485987762,29,Amgut1,2,Featureless
0.03248418844872197,2,0.03248418844872197,0.03248418844872197,29,Amgut1,2,Featureless
0.7018673966041902,0,0.7018673966041902,0.7018673966041902,289,Amgut1,3,Featureless
0.6091448813896497,1,0.6091448813896497,0.6091448813896497,289,Amgut1,3,Featureless
1.6928442367649776,2,1.6928442367649776,1.6928442367649776,289,Amgut1,3,Featureless
0.42848329115329487,0,0.42848329115329487,0.42848329115329487,269,Amgut1,3,Featureless
0.9190639036498391,1,0.9190639036498391,0.9190639036498391,269,Amgut1,3,Featureless
1.7816072525327085,2,1.7816072525327085,1.7816072525327085,269,Amgut1,3,Featureless
0.6520783061196903,0,0.6520783061196903,0.6520783061196903,249,Amgut1,3,Featureless
0.6581456624709123,1,0.6581456624709123,0.6581456624709123,249,Amgut1,3,Featureless
1.9658449817611756,2,1.9658449817611756,1.9658449817611756,249,Amgut1,3,Featureless
0.4172756995664067,0,0.41727569956640664,0.41727569956640675,229,Amgut1,3,Featureless
0.9603689806712945,1,0.9603689806712945,0.9603689806712945,229,Amgut1,3,Featureless
2.1105145694478495,2,2.1105145694478495,2.1105145694478495,229,Amgut1,3,Featureless
0.29086267299749563,0,0.2908626729974956,0.2908626729974957,209,Amgut1,3,Featureless
0.9878839892166764,1,0.9878839892166764,0.9878839892166764,209,Amgut1,3,Featureless
2.506500755506258,2,2.506500755506258,2.506500755506258,209,Amgut1,3,Featureless
2.119834232939964,0,2.119834232939964,2.119834232939964,189,Amgut1,3,Featureless
0.46565579902587495,1,0.46565579902587495,0.46565579902587495,189,Amgut1,3,Featureless
1.5076400311496447,2,1.5076400311496447,1.5076400311496447,189,Amgut1,3,Featureless
0.45868808265198735,0,0.45868808265198735,0.45868808265198735,169,Amgut1,3,Featureless
2.452083150952918,1,2.452083150952918,2.452083150952918,169,Amgut1,3,Featureless
1.6471357985599542,2,1.6471357985599542,1.6471357985599542,169,Amgut1,3,Featureless
0.3395186441866594,0,0.33951864418665934,0.33951864418665945,149,Amgut1,3,Featureless
1.9996880127916858,1,1.9996880127916858,1.9996880127916858,149,Amgut1,3,Featureless
1.9876055993105524,2,1.9876055993105524,1.9876055993105524,149,Amgut1,3,Featureless
0.45501484851147106,0,0.45501484851147106,0.45501484851147106,129,Amgut1,3,Featureless
0.5079286496936387,1,0.5079286496936387,0.5079286496936387,129,Amgut1,3,Featureless
2.378733329764624,2,2.378733329764624,2.378733329764624,129,Amgut1,3,Featureless
0.19262968788561483,0,0.19262968788561483,0.19262968788561483,109,Amgut1,3,Featureless
0.6003681414756592,1,0.6003681414756592,0.6003681414756592,109,Amgut1,3,Featureless
0.9987770131217809,2,0.9987770131217809,0.9987770131217809,109,Amgut1,3,Featureless
0.13963929909088552,0,0.1396392990908855,0.13963929909088554,89,Amgut1,3,Featureless
0.6843992964538433,1,0.6843992964538433,0.6843992964538433,89,Amgut1,3,Featureless
0.6418887588797844,2,0.6418887588797844,0.6418887588797844,89,Amgut1,3,Featureless
0.1577726860448573,0,0.15777268604485728,0.15777268604485734,69,Amgut1,3,Featureless
0.7880345941290688,1,0.7880345941290687,0.788034594129069,69,Amgut1,3,Featureless
0.6019451653563606,2,0.6019451653563606,0.6019451653563606,69,Amgut1,3,Featureless
0.19904182508673854,0,0.19904182508673854,0.19904182508673854,49,Amgut1,3,Featureless
0.1784877721432559,1,0.1784877721432559,0.1784877721432559,49,Amgut1,3,Featureless
1.8411398865387267,2,1.8411398865387267,1.8411398865387267,49,Amgut1,3,Featureless
0.2867492870585251,0,0.2867492870585251,0.2867492870585251,29,Amgut1,3,Featureless
1.0570214009798,1,1.0570214009798,1.0570214009798,29,Amgut1,3,Featureless
2.0590009869272894,2,2.0590009869272894,2.0590009869272894,29,Amgut1,3,Featureless
1.136972234256096,0,1.136972234256096,1.136972234256096,289,Amgut1,4,Featureless
0.8329063888445019,1,0.8329063888445019,0.8329063888445019,289,Amgut1,4,Featureless
1.0513575487063538,2,1.0513575487063538,1.0513575487063538,289,Amgut1,4,Featureless
0.9103335230334407,0,0.9103335230334407,0.9103335230334407,269,Amgut1,4,Featureless
0.9791561580254867,1,0.9791561580254867,0.9791561580254867,269,Amgut1,4,Featureless
0.9688699629917472,2,0.9688699629917472,0.9688699629917472,269,Amgut1,4,Featureless
0.9028681607038377,0,0.9028681607038377,0.9028681607038377,249,Amgut1,4,Featureless
0.7758095746457182,1,0.7758095746457182,0.7758095746457182,249,Amgut1,4,Featureless
1.025845517045156,2,1.025845517045156,1.025845517045156,249,Amgut1,4,Featureless
0.7884763188875192,0,0.7884763188875192,0.7884763188875192,229,Amgut1,4,Featureless
1.0142201004278424,1,1.0142201004278424,1.0142201004278424,229,Amgut1,4,Featureless
0.8706766969582281,2,0.8706766969582281,0.8706766969582281,229,Amgut1,4,Featureless
0.8184964082649112,0,0.8184964082649112,0.8184964082649112,209,Amgut1,4,Featureless
0.7207909766159623,1,0.7207909766159623,0.7207909766159623,209,Amgut1,4,Featureless
0.9404604475790549,2,0.9404604475790548,0.940460447579055,209,Amgut1,4,Featureless
0.6848330013589529,0,0.6848330013589529,0.6848330013589529,189,Amgut1,4,Featureless
0.9292244461727914,1,0.9292244461727913,0.9292244461727915,189,Amgut1,4,Featureless
0.7852356117538984,2,0.7852356117538984,0.7852356117538984,189,Amgut1,4,Featureless
0.8749082491056953,0,0.8749082491056953,0.8749082491056953,169,Amgut1,4,Featureless
0.7281224008575192,1,0.7281224008575192,0.7281224008575192,169,Amgut1,4,Featureless
0.8551064328972583,2,0.8551064328972583,0.8551064328972583,169,Amgut1,4,Featureless
0.8010948935152322,0,0.8010948935152322,0.8010948935152322,149,Amgut1,4,Featureless
0.7308006466753119,1,0.7308006466753119,0.7308006466753119,149,Amgut1,4,Featureless
0.835787436174102,2,0.835787436174102,0.835787436174102,149,Amgut1,4,Featureless
0.8328192285244235,0,0.8328192285244235,0.8328192285244235,129,Amgut1,4,Featureless
0.8094034926631211,1,0.8094034926631211,0.8094034926631211,129,Amgut1,4,Featureless
0.7099886374391154,2,0.7099886374391154,0.7099886374391154,129,Amgut1,4,Featureless
0.6553870548869445,0,0.6553870548869445,0.6553870548869445,109,Amgut1,4,Featureless
0.9483749977456879,1,0.9483749977456879,0.9483749977456879,109,Amgut1,4,Featureless
0.7134807391149561,2,0.7134807391149561,0.7134807391149561,109,Amgut1,4,Featureless
0.7124601583491772,0,0.7124601583491772,0.7124601583491772,89,Amgut1,4,Featureless
1.0372332791049579,1,1.0372332791049579,1.0372332791049579,89,Amgut1,4,Featureless
0.716884971979428,2,0.716884971979428,0.716884971979428,89,Amgut1,4,Featureless
0.7855834642405126,0,0.7855834642405126,0.7855834642405126,69,Amgut1,4,Featureless
1.0274594626275055,1,1.0274594626275055,1.0274594626275055,69,Amgut1,4,Featureless
0.8212927086988913,2,0.8212927086988913,0.8212927086988913,69,Amgut1,4,Featureless
1.0567101281896674,0,1.0567101281896674,1.0567101281896674,49,Amgut1,4,Featureless
0.7391501357875236,1,0.7391501357875236,0.7391501357875236,49,Amgut1,4,Featureless
1.137019539752956,2,1.137019539752956,1.137019539752956,49,Amgut1,4,Featureless
0.8440515568418142,0,0.8440515568418142,0.8440515568418142,29,Amgut1,4,Featureless
0.8897457058901231,1,0.8897457058901231,0.8897457058901231,29,Amgut1,4,Featureless
1.1681736287454818,2,1.1681736287454818,1.1681736287454818,29,Amgut1,4,Featureless
0.14249807943319334,0,0.14249807943319331,0.14249807943319337,289,Amgut1,5,Featureless
2.581191088735893,1,2.581191088735893,2.581191088735893,289,Amgut1,5,Featureless
0.3343143164284131,2,0.3343143164284131,0.3343143164284131,289,Amgut1,5,Featureless
0.12559720158589122,0,0.12559720158589122,0.12559720158589122,269,Amgut1,5,Featureless
0.3011143257080285,1,0.3011143257080285,0.3011143257080285,269,Amgut1,5,Featureless
0.3435602019154181,2,0.3435602019154181,0.3435602019154181,269,Amgut1,5,Featureless
0.08158652841982413,0,0.08158652841982413,0.08158652841982413,249,Amgut1,5,Featureless
0.4247062878837505,1,0.4247062878837505,0.4247062878837505,249,Amgut1,5,Featureless
0.3355284669240498,2,0.3355284669240498,0.3355284669240498,249,Amgut1,5,Featureless
0.17782643466275344,0,0.17782643466275344,0.17782643466275344,229,Amgut1,5,Featureless
0.3335457924834577,1,0.3335457924834577,0.3335457924834577,229,Amgut1,5,Featureless
0.3724902059290577,2,0.3724902059290577,0.3724902059290577,229,Amgut1,5,Featureless
0.1511483737256086,0,0.15114837372560858,0.15114837372560863,209,Amgut1,5,Featureless
0.42052910503534147,1,0.42052910503534147,0.42052910503534147,209,Amgut1,5,Featureless
0.3823577067513256,2,0.3823577067513256,0.3823577067513256,209,Amgut1,5,Featureless
0.4896883602477177,0,0.4896883602477177,0.4896883602477177,189,Amgut1,5,Featureless
0.2831319443242455,1,0.2831319443242455,0.2831319443242455,189,Amgut1,5,Featureless
0.21950843847992993,2,0.21950843847992993,0.21950843847992993,189,Amgut1,5,Featureless
0.1501507802646755,0,0.1501507802646755,0.1501507802646755,169,Amgut1,5,Featureless
0.6742675161229579,1,0.6742675161229579,0.6742675161229579,169,Amgut1,5,Featureless
0.3291027271462082,2,0.3291027271462082,0.3291027271462082,169,Amgut1,5,Featureless
0.13034100545413302,0,0.13034100545413302,0.13034100545413302,149,Amgut1,5,Featureless
0.2780881149293427,1,0.2780881149293427,0.2780881149293427,149,Amgut1,5,Featureless
0.6059967056086818,2,0.6059967056086818,0.6059967056086818,149,Amgut1,5,Featureless
0.2603249669391262,0,0.2603249669391262,0.2603249669391262,129,Amgut1,5,Featureless
0.4100593949358668,1,0.4100593949358668,0.4100593949358668,129,Amgut1,5,Featureless
0.19300748817299693,2,0.19300748817299693,0.19300748817299693,129,Amgut1,5,Featureless
0.2171933706250516,0,0.2171933706250516,0.2171933706250516,109,Amgut1,5,Featureless
0.46603162392738984,1,0.46603162392738984,0.46603162392738984,109,Amgut1,5,Featureless
0.20348255057637143,2,0.20348255057637143,0.20348255057637143,109,Amgut1,5,Featureless
0.25962257856021315,0,0.25962257856021315,0.25962257856021315,89,Amgut1,5,Featureless
0.6457364492636286,1,0.6457364492636286,0.6457364492636286,89,Amgut1,5,Featureless
0.1541902904653736,2,0.1541902904653736,0.1541902904653736,89,Amgut1,5,Featureless
0.5917899914155059,0,0.5917899914155059,0.5917899914155059,69,Amgut1,5,Featureless
0.165848441995438,1,0.165848441995438,0.165848441995438,69,Amgut1,5,Featureless
0.1627672348179509,2,0.1627672348179509,0.1627672348179509,69,Amgut1,5,Featureless
0.21126351410161234,0,0.21126351410161234,0.21126351410161234,49,Amgut1,5,Featureless
0.44767805688796275,1,0.44767805688796275,0.44767805688796275,49,Amgut1,5,Featureless
0.33498227897047783,2,0.33498227897047783,0.33498227897047783,49,Amgut1,5,Featureless
0.14441164303695125,0,0.14441164303695123,0.14441164303695128,29,Amgut1,5,Featureless
1.2151071555389517,1,1.2151071555389517,1.2151071555389517,29,Amgut1,5,Featureless
0.298087543154987,2,0.298087543154987,0.298087543154987,29,Amgut1,5,Featureless
0.2763474621727452,0,0.2763474621727452,0.2763474621727452,289,Amgut1,6,Featureless
1.9537853406623895,1,1.9537853406623895,1.9537853406623895,289,Amgut1,6,Featureless
0.8120303790422504,2,0.8120303790422504,0.8120303790422504,289,Amgut1,6,Featureless
0.2766860100266344,0,0.2766860100266344,0.2766860100266344,269,Amgut1,6,Featureless
2.458350296011879,1,2.458350296011879,2.458350296011879,269,Amgut1,6,Featureless
0.502933014362507,2,0.502933014362507,0.502933014362507,269,Amgut1,6,Featureless
0.2588155072747093,0,0.2588155072747093,0.2588155072747093,249,Amgut1,6,Featureless
2.0552194295546458,1,2.0552194295546458,2.0552194295546458,249,Amgut1,6,Featureless
1.034860211507389,2,1.034860211507389,1.034860211507389,249,Amgut1,6,Featureless
0.2077782637501839,0,0.20777826375018385,0.20777826375018396,229,Amgut1,6,Featureless
2.267022375738738,1,2.267022375738738,2.267022375738738,229,Amgut1,6,Featureless
1.1415238182223681,2,1.1415238182223681,1.1415238182223681,229,Amgut1,6,Featureless
0.28820686054554046,0,0.28820686054554046,0.28820686054554046,209,Amgut1,6,Featureless
2.4516907445869416,1,2.4516907445869416,2.4516907445869416,209,Amgut1,6,Featureless
1.166424408504089,2,1.166424408504089,1.166424408504089,209,Amgut1,6,Featureless
2.3644541515261754,0,2.3644541515261754,2.3644541515261754,189,Amgut1,6,Featureless
0.801957123920944,1,0.801957123920944,0.801957123920944,189,Amgut1,6,Featureless
1.0148137724589725,2,1.0148137724589725,1.0148137724589725,189,Amgut1,6,Featureless
0.3291242687643512,0,0.3291242687643512,0.3291242687643512,169,Amgut1,6,Featureless
3.1598563804553033,1,3.1598563804553033,3.1598563804553033,169,Amgut1,6,Featureless
1.0695893516614763,2,1.0695893516614763,1.0695893516614763,169,Amgut1,6,Featureless
0.3437957491075743,0,0.34379574910757427,0.3437957491075744,149,Amgut1,6,Featureless
3.2756520855662865,1,3.2756520855662865,3.2756520855662865,149,Amgut1,6,Featureless
1.4909834098468007,2,1.4909834098468007,1.4909834098468007,149,Amgut1,6,Featureless
1.0582232275509553,0,1.0582232275509553,1.0582232275509553,129,Amgut1,6,Featureless
0.27792962853812087,1,0.27792962853812087,0.27792962853812087,129,Amgut1,6,Featureless
4.072372418569649,2,4.072372418569649,4.072372418569649,129,Amgut1,6,Featureless
0.32677653205876794,0,0.3267765320587679,0.326776532058768,109,Amgut1,6,Featureless
4.441513409726252,1,4.441513409726252,4.441513409726252,109,Amgut1,6,Featureless
1.5193480395402057,2,1.5193480395402057,1.5193480395402057,109,Amgut1,6,Featureless
0.289015929307252,0,0.28901592930725195,0.28901592930725206,89,Amgut1,6,Featureless
0.3232202610703039,1,0.3232202610703038,0.32322026107030394,89,Amgut1,6,Featureless
3.2298970151406787,2,3.2298970151406787,3.2298970151406787,89,Amgut1,6,Featureless
0.17909063896086191,0,0.17909063896086191,0.17909063896086191,69,Amgut1,6,Featureless
0.21042633209851502,1,0.21042633209851502,0.21042633209851502,69,Amgut1,6,Featureless
2.2827621660626627,2,2.2827621660626627,2.2827621660626627,69,Amgut1,6,Featureless
0.21825440638504048,0,0.21825440638504048,0.21825440638504048,49,Amgut1,6,Featureless
0.2681164164793491,1,0.2681164164793491,0.2681164164793491,49,Amgut1,6,Featureless
3.251452381112072,2,3.251452381112072,3.251452381112072,49,Amgut1,6,Featureless
4.364112365006343,0,4.364112365006343,4.364112365006343,29,Amgut1,6,Featureless
0.4607263319211284,1,0.4607263319211284,0.4607263319211284,29,Amgut1,6,Featureless
0.7174170719776612,2,0.7174170719776612,0.7174170719776612,29,Amgut1,6,Featureless
0.1475063469418938,0,0.1475063469418938,0.1475063469418938,289,Amgut1,7,Featureless
0.07182423053001444,1,0.07182423053001444,0.07182423053001444,289,Amgut1,7,Featureless
2.8597873034439565,2,2.8597873034439565,2.8597873034439565,289,Amgut1,7,Featureless
0.13542829619587254,0,0.13542829619587254,0.13542829619587254,269,Amgut1,7,Featureless
2.0589671553698983,1,2.0589671553698983,2.0589671553698983,269,Amgut1,7,Featureless
1.0250711860119648,2,1.0250711860119648,1.0250711860119648,269,Amgut1,7,Featureless
0.14164156856844923,0,0.14164156856844923,0.14164156856844923,249,Amgut1,7,Featureless
3.2151561652119933,1,3.2151561652119933,3.2151561652119933,249,Amgut1,7,Featureless
0.12655670705995573,2,0.12655670705995573,0.12655670705995573,249,Amgut1,7,Featureless
0.1693140964190155,0,0.1693140964190155,0.1693140964190155,229,Amgut1,7,Featureless
3.5031401370954427,1,3.5031401370954427,3.5031401370954427,229,Amgut1,7,Featureless
0.12388343432778597,2,0.12388343432778595,0.12388343432778598,229,Amgut1,7,Featureless
0.17377448668496262,0,0.1737744866849626,0.17377448668496265,209,Amgut1,7,Featureless
3.8617561714203736,1,3.8617561714203736,3.8617561714203736,209,Amgut1,7,Featureless
0.12558145066192256,2,0.12558145066192256,0.12558145066192256,209,Amgut1,7,Featureless
0.4140400317779275,0,0.4140400317779274,0.41404003177792753,189,Amgut1,7,Featureless
4.00024478509998,1,4.00024478509998,4.00024478509998,189,Amgut1,7,Featureless
0.14144681762380334,2,0.14144681762380334,0.14144681762380334,189,Amgut1,7,Featureless
0.20653908036314794,0,0.20653908036314791,0.20653908036314797,169,Amgut1,7,Featureless
4.787969710132225,1,4.787969710132225,4.787969710132225,169,Amgut1,7,Featureless
0.14653257530827116,2,0.14653257530827116,0.14653257530827116,169,Amgut1,7,Featureless
2.092606207544857,0,2.092606207544857,2.092606207544857,149,Amgut1,7,Featureless
3.1940543998400064,1,3.1940543998400064,3.1940543998400064,149,Amgut1,7,Featureless
0.2813310518490475,2,0.2813310518490475,0.2813310518490475,149,Amgut1,7,Featureless
3.902572674711943,0,3.902572674711943,3.902572674711943,129,Amgut1,7,Featureless
