,0,1,2,3
0,3.6773339461753967,3.687261773281282,3.615053168579553,1.425521870631036
1,4.661329597134431,4.908862535108311,2.2361973460893743,1.535484908673732
2,4.083775871130534,5.02885578788467,1.7412222981893497,2.0065504641386327
3,0.6640095641326176,3.4388942762641914,0.9765185662064352,0.0
4,3.603091694637925,4.59054495272426,1.6089954452805486,2.0681541593740014
5,3.528392071216701,4.830826008195611,2.926358865345744,1.162057187015194
6,2.3088264304763233,3.7070236476847254,1.7220487404366769,2.3541209590544474
7,5.4909188414589485,5.2690239777174055,3.687608312149718,3.6090164598954257
8,2.549624116818861,4.457361147156256,3.1731754342067204,3.254554983323253
9,3.642843403863171,4.03997985797411,1.5045794204531204,1.3813627988344455
10,3.8485960365119403,4.431484248488389,1.8813884106211896,2.7304694140326236
11,3.1896796070554814,4.029490144985708,2.068131886602869,0.2905142967537985
12,4.272190345788537,5.1345609192442225,4.136727702833064,2.391984230132082
13,3.1371625367200284,2.715424945693676,2.1488381663783582,4.172966602327315
14,1.4805526226852825,2.7365165391171176,3.537203545401336,2.906369073342388
15,4.989250623574671,5.057568448918347,3.220818879373921,3.755219942860048
16,2.200978099889372,3.8523427659143445,2.9918843002488407,3.1185866161761444
17,3.49679253362032,4.237847784742646,1.4496557750960362,1.31415942048614
18,3.913504542479637,4.978610040693364,1.1133961240478611,3.1071167257252177
19,3.5367954736476954,5.048411076039952,3.7515377744759615,2.4773539854998226
20,4.402932617714754,4.519210937853631,3.60669841442425,3.237312137870335
21,2.3635224793924623,2.924959107272204,2.8207247922986114,3.541676994393579
22,2.116543577068461,1.530534228609071,0.5447859306812818,3.3172025542391452
23,2.5790743437984793,2.268796909306554,2.709467296064605,2.1056265644905703
24,4.5041132814006115,5.310795484511754,3.390216304671645,2.2643892440193496
25,3.7169171098699567,5.063781302258858,1.6218811892065839,0.674553307599089
26,5.076885124574974,5.970237078941279,2.5465277840945397,3.8129326107265498
27,3.432879646806032,4.688860333919368,2.635662628711632,2.586704972792959
28,4.04088890019489,4.505398950499541,3.0946148260412727,4.5304420156550185
29,4.378982295432465,4.902467717396391,1.602390584256182,1.6560592359031805
30,3.9706575935592916,4.517051847833033,4.105748182961647,1.7622856352116583
31,4.272830695686904,5.40095552705367,3.074850607539827,2.642342869773172
32,4.136505825206359,4.515848871049108,2.4120038566173423,1.966254309412651
33,3.2053853305809605,3.778239544492184,1.064209514599267,2.0711586420265653
34,4.236689057724756,5.215421935226349,2.207278595142014,1.925922876412566
35,3.7019801355134683,4.0497454658783925,2.271716472781895,2.1788124536478453
36,3.5176761510649146,4.463456228474852,2.9187189550092296,2.62831884097228
37,4.042651198058856,5.216142376188051,1.7171055308532048,1.841817065112594
38,4.1329198495601505,4.835979958599854,0.8171788960219226,1.234083674229175
39,4.264243209510091,4.622068641401833,1.3740574725189398,2.1400219177335065
40,3.997888422356086,4.7267363999884955,0.9423248369937866,2.3273760522441496
41,3.1371625367200284,3.9968322051362617,2.197145953290882,1.7924514228176924
42,3.92089949382614,4.630430648873266,3.1554063592707617,1.755982906888216
43,3.5872909770496433,4.972724336245199,2.941868810067903,2.3175138669837736
44,5.163251484190724,5.266982924139187,3.09371726954846,3.004843324317275
45,4.449996724952419,4.862145736714133,1.5602452378537814,3.203362703542903
46,3.519530275906504,3.953399373161489,2.0578168592378185,1.4779806895869239
47,4.470928747495715,5.579356689147404,2.24538260517702,2.6446352558082458
48,3.7716734033375547,5.3197768636641785,3.5809461420656064,2.7856586891290362
49,4.129997124018097,5.017406955739774,1.537346723488868,2.447950379473598
50,4.058927358311711,5.5199519259611485,3.3414660972448775,2.6907709704696994
51,4.282648183990618,4.834035197832785,2.4437853523433626,2.290020502046573
52,3.5687298214181715,4.366404613761625,3.09326772138092,1.5764074892122026
53,3.955011994511722,4.400885496344794,3.6516111113682084,3.674202160652627
54,3.1791248208126848,3.7166576715380506,0.0,1.5245979709829733
55,2.9490799697761902,3.466013991516036,3.3055071423605793,2.370559283005651
56,4.108752575003033,5.683244539983844,2.008908860208743,2.152533997186013
57,5.992023147079755,6.193710861560282,3.650341619350054,3.972227600815729
58,1.3570572098134543,2.534082690540922,2.011269107425426,1.349106615198178
59,4.576768293144417,5.367442726881517,1.2147178023344274,1.5460961978604846
60,3.5942020419898646,4.627855268485878,2.994399071195017,2.3354208968350094
61,4.2253066415878076,4.717624322937819,1.0895718613625636,2.3676180531441977
62,3.6867798891109422,3.7884592785336317,3.3015557965668645,3.8977331715461285
63,4.536809380621046,4.904812468561811,2.078183073384734,2.6559128026001884
64,2.9010884163306008,3.597190863073661,3.0143248493128048,1.1874663928331253
65,3.3543398669850277,3.7289473142775686,1.1772628097553952,0.2905142967537985
66,4.376102431426504,4.925261520882335,3.3766750476990888,1.798232528752419
67,0.858219911701508,1.4411337865681348,3.2109417332991623,2.4467302227596384
68,3.5256593634088937,4.234336442636431,0.9048698444147546,1.7160361673848343
69,4.200879408039392,4.649102841907461,1.8326382031944222,2.3175138669837736
70,5.546215376473312,6.133365140571859,4.298242631761516,4.40781845731757
71,4.6796571172781745,5.3027900338781,2.85708741452793,3.949785961373401
72,4.362712249217703,4.669229776347476,3.010271574014776,3.2814156193047204
73,3.5791907560567036,4.048129241238544,3.6049080697318736,3.6400495938650126
74,3.7479575207291695,3.8796658724535185,1.8646633341865932,0.0
75,3.1599117509865446,3.087105717967381,3.698878028015707,2.4110385810752657
76,3.454203362218837,3.882544066448119,1.3366024799399079,0.0
77,3.6504126541630852,3.6065076080057077,2.7619424601036133,1.3319971565395439
78,4.012214175106087,4.675481728643711,3.372350501803935,2.566080830768719
79,2.9561313517378034,3.837795279637254,1.7639442320164593,2.7958751631131578
80,3.8979433272131723,5.072608792311791,3.784824812937278,1.535484908673732
81,4.412158486124129,5.214989240677859,0.9423248369937866,1.3655449391493821
82,3.526571999415653,4.33470169806599,3.3161940986486824,2.45279579222855
83,3.1371625367200284,4.147084345835599,1.2951979065754602,1.2114228293100953
84,4.375896062766423,5.034791918517782,3.157703747965433,3.0662589577706103
85,3.145988812666435,4.774598187302289,1.8780998560307758,2.5751728041090023
86,0.0,0.6371455795627705,3.207032563843955,0.2905142967537985
87,3.5086119537046354,4.182377661156048,2.9233669096086814,1.8313384309468046
88,2.0806030996994878,3.668881382494518,1.1358582363909475,1.954557079472924
89,4.111628270861278,4.675481728643711,1.9894984961938458,1.5665453039518265
90,4.2572870583189575,5.424450324112348,2.6993851632968298,2.3385960903182146
91,1.5960648232131316,2.344787392073903,0.9423248369937866,1.2955286406100677
92,4.155599258788184,4.951868023583315,2.915196553354331,2.998340113394566
93,2.825942584816364,3.248976258254112,0.5447859306812818,1.234083674229175
94,4.177096913760017,4.110957401489027,1.2321864551124795,0.2905142967537985
95,5.571593719344069,6.0127579839741845,3.4586829849458693,2.300542984466337
96,2.667134852871913,2.9819329716366734,0.6324768790741135,1.234083674229175
97,3.926602513176272,3.0460817085816108,3.738402957602108,3.328383874016847
98,3.9011518954980717,4.285971928158382,1.3494882238659431,1.0750306423955835
99,3.1426133113629184,5.705992022310957,1.196436367508068,1.1350075738772376
