Mean Squared Error,FoldID,ymin,ymax,# of Samples,Dataset,Index of Predicted Column,Algorithm
0.056721133500566165,1,-0.2445512197225756,0.35799348672370795,49,Amgut1,1,LassoCV
0.10173574190834497,2,-0.42239991883025074,0.6258714026469407,49,Amgut1,1,LassoCV
0.13083868564365259,0,-0.2898941196543425,0.5515714909416476,29,Amgut1,1,LassoCV
0.13239700832327986,1,-0.26618769673768705,0.5309817133842468,29,Amgut1,1,LassoCV
0.6425236807036784,2,0.2854289731969068,0.9996183882104499,29,Amgut1,1,LassoCV
1.3904450741372874,0,1.3904450741372874,1.3904450741372874,289,Amgut1,2,LassoCV
0.8483336582866516,1,0.8483336582866513,0.848333658286652,289,Amgut1,2,LassoCV
0.7658305696406433,2,0.765830569640643,0.7658305696406437,289,Amgut1,2,LassoCV
0.6521884381940145,0,0.6202207296999851,0.6841561466880439,269,Amgut1,2,LassoCV
1.8790816158294705,1,1.8790816158294705,1.8790816158294705,269,Amgut1,2,LassoCV
0.6958939428705261,2,0.6958939428705261,0.6958939428705261,269,Amgut1,2,LassoCV
0.3421496338728956,0,0.31525173791374456,0.36904752983204664,249,Amgut1,2,LassoCV
2.4114105171426634,1,2.4114105171426634,2.4114105171426634,249,Amgut1,2,LassoCV
0.7416102843152856,2,0.7416102843152856,0.7416102843152856,249,Amgut1,2,LassoCV
1.6163945074030475,0,1.6163945074030475,1.6163945074030475,229,Amgut1,2,LassoCV
1.304443936678227,1,1.304443936678227,1.304443936678227,229,Amgut1,2,LassoCV
0.7911625458717083,2,0.779452750580647,0.8028723411627696,229,Amgut1,2,LassoCV
0.9314898996457999,0,0.7793808511806448,1.083598948110955,209,Amgut1,2,LassoCV
2.303452379630754,1,2.303452379630754,2.303452379630754,209,Amgut1,2,LassoCV
0.8781681064048749,2,0.8781681064048749,0.8781681064048749,209,Amgut1,2,LassoCV
0.49612625033904273,0,0.4961262503390427,0.4961262503390428,189,Amgut1,2,LassoCV
1.8411795482356745,1,1.615547686992856,2.066811409478493,189,Amgut1,2,LassoCV
2.0827426102636037,2,2.0827426102636037,2.0827426102636037,189,Amgut1,2,LassoCV
0.24109114794058029,0,0.21971942162530958,0.26246287425585096,169,Amgut1,2,LassoCV
1.7169193512500722,1,1.7169193512500722,1.7169193512500722,169,Amgut1,2,LassoCV
0.8731696539168325,2,0.8521665909448003,0.8941727168888648,169,Amgut1,2,LassoCV
1.3297612999266506,0,1.3297612999266506,1.3297612999266506,149,Amgut1,2,LassoCV
0.8239896910333863,1,0.8239896910333862,0.8239896910333864,149,Amgut1,2,LassoCV
0.8142729971759123,2,0.7838851312494994,0.8446608631023251,149,Amgut1,2,LassoCV
0.8301514507436037,0,0.7264126230733209,0.9338902784138866,129,Amgut1,2,LassoCV
1.7428644883338542,1,1.5379321850860042,1.9477967915817043,129,Amgut1,2,LassoCV
1.0154715551444236,2,0.5846006598624107,1.4463424504264364,129,Amgut1,2,LassoCV
0.34548626879464384,0,0.3454862687946437,0.34548626879464395,109,Amgut1,2,LassoCV
2.286686832111142,1,2.286686832111142,2.286686832111142,109,Amgut1,2,LassoCV
1.544957207511808,2,0.9447415544163345,2.145172860607282,109,Amgut1,2,LassoCV
2.283926185192529,0,2.2355604008442613,2.3322919695407967,89,Amgut1,2,LassoCV
0.15567766569734845,1,0.15567766569734842,0.15567766569734848,89,Amgut1,2,LassoCV
1.1551895785927833,2,1.1352259397625841,1.1751532174229824,89,Amgut1,2,LassoCV
2.7708954842251137,0,2.7708954842251137,2.7708954842251137,69,Amgut1,2,LassoCV
1.020762052361316,1,0.8133363505568201,1.2281877541658117,69,Amgut1,2,LassoCV
0.3609762241282851,2,0.2548033636978533,0.46714908455871695,69,Amgut1,2,LassoCV
3.8815278858708133,0,3.8815278858708133,3.8815278858708133,49,Amgut1,2,LassoCV
0.31682678222556093,1,0.07946325879371471,0.5541903056574071,49,Amgut1,2,LassoCV
0.07897017366152609,2,0.04782364571925055,0.11011670160380163,49,Amgut1,2,LassoCV
0.005126017255752269,0,-0.04437693294212762,0.05462896745363216,29,Amgut1,2,LassoCV
0.007655281634615529,1,0.0011022101138456666,0.014208353155385392,29,Amgut1,2,LassoCV
0.033122396937165656,2,0.024172774785300395,0.04207201908903092,29,Amgut1,2,LassoCV
0.5148248333492266,0,0.013530440545462152,1.016119226152991,289,Amgut1,3,LassoCV
0.7188943252092961,1,0.003022558507081441,1.4347660919115106,289,Amgut1,3,LassoCV
1.2301458939921375,2,0.6655396791003674,1.7947521088839076,289,Amgut1,3,LassoCV
0.3819059720650554,0,0.01802802590751479,0.745783918222596,269,Amgut1,3,LassoCV
0.763638989658399,1,-0.10239306404728943,1.6296710433640875,269,Amgut1,3,LassoCV
1.2850226423982931,2,0.910724387406632,1.6593208973899543,269,Amgut1,3,LassoCV
0.5279523318831345,0,0.12524778050025903,0.93065688326601,249,Amgut1,3,LassoCV
0.8780940595351294,1,-0.2451097756844749,2.0012978947547335,249,Amgut1,3,LassoCV
1.296917436746293,2,0.7653056255696921,1.8285292479228938,249,Amgut1,3,LassoCV
0.3994453338103397,0,-0.25176525229945407,1.0506559199201335,229,Amgut1,3,LassoCV
0.6993196515292613,1,0.22541872114567024,1.1732205819128525,229,Amgut1,3,LassoCV
1.5754428317160953,2,1.2239989552457702,1.9268867081864205,229,Amgut1,3,LassoCV
0.3260476654044104,0,-0.321585846161005,0.9736811769698257,209,Amgut1,3,LassoCV
0.8399938590743342,1,0.2813345054513352,1.3986532126973332,209,Amgut1,3,LassoCV
2.050828067518694,2,1.6823570836510675,2.41929905138632,209,Amgut1,3,LassoCV
1.7202695012323976,0,0.7354878506987719,2.7050511517660234,189,Amgut1,3,LassoCV
0.24425132865001273,1,-0.4087046162613893,0.8972072735614148,189,Amgut1,3,LassoCV
1.0358864820380798,2,0.6477914843337113,1.4239814797424484,189,Amgut1,3,LassoCV
0.419211545337388,0,-0.2080482917307518,1.0464713824055278,169,Amgut1,3,LassoCV
2.0044677756184788,1,1.288437463205224,2.7204980880317335,169,Amgut1,3,LassoCV
1.1190397961460923,2,0.6528826043546789,1.5851969879375056,169,Amgut1,3,LassoCV
0.43096215401663934,0,-0.4320452521204517,1.2939695601537304,149,Amgut1,3,LassoCV
1.7952394641781573,1,1.687268522523151,1.9032104058331636,149,Amgut1,3,LassoCV
1.3133918395036495,2,0.6640704007459541,1.9627132782613448,149,Amgut1,3,LassoCV
0.44386888154295573,0,0.034042198950576474,0.853695564135335,129,Amgut1,3,LassoCV
0.66679407863715,1,0.072718541721009,1.260869615553291,129,Amgut1,3,LassoCV
2.378733329764624,2,2.378733329764624,2.378733329764624,129,Amgut1,3,LassoCV
0.20649119994675946,0,-0.018891504407345272,0.4318739043008642,109,Amgut1,3,LassoCV
0.5975960283960488,1,0.5419105770812055,0.653281479710892,109,Amgut1,3,LassoCV
0.9143077126779825,2,0.3628345509909213,1.4657808743650436,109,Amgut1,3,LassoCV
0.16732771825986414,0,-0.020009770820021616,0.35466520733974993,89,Amgut1,3,LassoCV
0.853765107119429,1,0.5290736144732728,1.1784565997655851,89,Amgut1,3,LassoCV
0.6243686299894361,2,0.5961849024620979,0.6525523575167743,89,Amgut1,3,LassoCV
0.1816883501141663,0,-0.1980536685826538,0.5614303688109864,69,Amgut1,3,LassoCV
0.8369103230009168,1,0.49656741303101254,1.1772532329708212,69,Amgut1,3,LassoCV
0.6019451653563606,2,0.6019451653563606,0.6019451653563606,69,Amgut1,3,LassoCV
0.41032667437434267,0,-0.12776513946557277,0.9484184882142581,49,Amgut1,3,LassoCV
0.38804161390344993,1,0.0016399153125122856,0.7744433124943876,49,Amgut1,3,LassoCV
1.9064243898956397,2,1.886170466280873,1.9266783135104064,49,Amgut1,3,LassoCV
0.45608467802395997,0,-0.07155034838161772,0.9837197044295376,29,Amgut1,3,LassoCV
0.9076079768919163,1,0.582444601017216,1.2327713527666166,29,Amgut1,3,LassoCV
2.1874518866183674,2,2.1841609434328535,2.1907428298038814,29,Amgut1,3,LassoCV
0.015677957145129717,0,-1.0210705273562959,1.0524264416465554,289,Amgut1,4,LassoCV
0.02138184569216917,1,-0.8619507159899279,0.9047144073742662,289,Amgut1,4,LassoCV
0.012044709230433838,2,-0.9859390425166271,1.0100284609774948,289,Amgut1,4,LassoCV
0.024222424305412552,0,-0.9345799131379221,0.9830247617487472,269,Amgut1,4,LassoCV
0.014742487035969504,1,-0.9367357378814922,0.9662207119534312,269,Amgut1,4,LassoCV
0.012765521818811382,2,-0.942334461356212,0.9678655049938348,269,Amgut1,4,LassoCV
0.022219334131372868,0,-0.9278915961344905,0.9723302643972362,249,Amgut1,4,LassoCV
0.01638137234937706,1,-0.8307282446273455,0.8634909893260997,249,Amgut1,4,LassoCV
0.019901281054286485,2,-0.9383684183976673,0.9781709805062402,249,Amgut1,4,LassoCV
0.024474975021217055,0,-0.8748733605518566,0.9238233105942908,229,Amgut1,4,LassoCV
0.024508348081248136,1,-0.891870143122594,0.9408868392850903,229,Amgut1,4,LassoCV
0.01611210438377139,2,-0.8853584154637494,0.9175826242312922,229,Amgut1,4,LassoCV
0.035660719887880804,0,-0.8193674209313064,0.890688860707068,209,Amgut1,4,LassoCV
0.012160227910179216,1,-0.7856067568146903,0.8099272126350487,209,Amgut1,4,LassoCV
0.012131061170953073,2,-0.9256765129844409,0.949938635326347,209,Amgut1,4,LassoCV
0.028335027175492106,0,-0.7991937400494155,0.8558637944003996,189,Amgut1,4,LassoCV
0.026641312199730573,1,-0.846411435498689,0.8996940598981501,189,Amgut1,4,LassoCV
0.011552378172540944,2,-0.8569985016455243,0.8801032579906062,189,Amgut1,4,LassoCV
0.04275307347162227,0,-0.798147894148427,0.8836540410916716,169,Amgut1,4,LassoCV
0.012570830610285074,1,-0.6872174523558837,0.7123591135764539,169,Amgut1,4,LassoCV
0.013542231181451342,2,-0.887760229604658,0.9148446919675607,169,Amgut1,4,LassoCV
0.03481383208717451,0,-0.8310461083582399,0.9006737725325888,149,Amgut1,4,LassoCV
0.0183922863180452,1,-0.7871444487281598,0.8239290213642503,149,Amgut1,4,LassoCV
0.016133841513883876,2,-0.8610442288638445,0.8933119118916122,149,Amgut1,4,LassoCV
0.025064524474718415,0,-0.7840186430198365,0.8341476919692733,129,Amgut1,4,LassoCV
0.014454455665697235,1,-0.7785452474257806,0.8074541587571751,129,Amgut1,4,LassoCV
0.03838165030090235,2,-0.8458418803791146,0.9226051809809193,129,Amgut1,4,LassoCV
0.016145764702547496,0,-0.7231009947447518,0.7553925241498467,109,Amgut1,4,LassoCV
0.023466019181756385,1,-0.8259562599245881,0.8728882982881009,109,Amgut1,4,LassoCV
0.04694761575392121,2,-0.8536422375950811,0.9475374691029236,109,Amgut1,4,LassoCV
0.018312348790909008,0,-0.7228413168149466,0.7594660143967646,89,Amgut1,4,LassoCV
0.020442590008177663,1,-0.8757912449095444,0.9166764249258998,89,Amgut1,4,LassoCV
0.05080647773306755,2,-0.8389196365970221,0.9405325920631572,89,Amgut1,4,LassoCV
0.03107535086789247,0,-0.7426585807326649,0.8048092824684498,69,Amgut1,4,LassoCV
0.016575632327071828,1,-0.8491180203497796,0.8822692850039232,69,Amgut1,4,LassoCV
0.059859668321353775,2,-0.8489742157227063,0.9686935523654139,69,Amgut1,4,LassoCV
0.08676873612162225,0,-0.9581818164942699,1.1317192887375145,49,Amgut1,4,LassoCV
0.028983310526486342,1,-0.69480854411445,0.7527751651674228,49,Amgut1,4,LassoCV
0.01724978376271024,2,-0.9847724675467399,1.0192720350721602,49,Amgut1,4,LassoCV
0.023825320796310813,0,-0.780418205988659,0.8280688475812806,29,Amgut1,4,LassoCV
0.008664921614581851,1,-0.871617290327818,0.8889471335569817,29,Amgut1,4,LassoCV
0.020012597043046428,2,-0.9192113158013022,0.9592365098873952,29,Amgut1,4,LassoCV
0.1211861898436324,0,0.049227090952029706,0.1931452887352351,289,Amgut1,5,LassoCV
2.587825623372734,1,2.453635421900388,2.7220158248450796,289,Amgut1,5,LassoCV
0.3343143164284131,2,0.3343143164284131,0.3343143164284131,289,Amgut1,5,LassoCV
0.11226622335205158,0,-0.11381867378664368,0.33835112049074684,269,Amgut1,5,LassoCV
0.27714780542707546,1,0.08020708494327028,0.47408852591088063,269,Amgut1,5,LassoCV
0.26357195058694094,2,-0.00048683114685971196,0.5276307323207416,269,Amgut1,5,LassoCV
0.0691494525570807,0,-0.11935803855254117,0.25765694366670255,249,Amgut1,5,LassoCV
0.37683360369927277,1,0.10741582226892227,0.6462513851296232,249,Amgut1,5,LassoCV
0.24330762585037138,2,-0.04685245627065984,0.5334677079714026,249,Amgut1,5,LassoCV
0.15396131198834628,0,-0.11023178998700767,0.41815441396370023,229,Amgut1,5,LassoCV
0.3036669094554899,1,0.14185309905642787,0.46548071985455197,229,Amgut1,5,LassoCV
0.28429323715402116,2,0.0033259709183757757,0.5652605033896665,229,Amgut1,5,LassoCV
0.15969480218204324,0,-0.07065613906090784,0.3900457434249943,209,Amgut1,5,LassoCV
0.3651283243042754,1,0.16969969983323088,0.5605569487753199,209,Amgut1,5,LassoCV
0.32873931456062794,2,0.07329710050817623,0.5841815286130796,209,Amgut1,5,LassoCV
0.4097321071971927,0,0.27770357092881437,0.5417606434655711,189,Amgut1,5,LassoCV
0.24871753465047605,1,0.14092531157357213,0.35650975772738,189,Amgut1,5,LassoCV
1.3581383862421204,2,0.22989748675242883,2.486379285731812,189,Amgut1,5,LassoCV
0.12448142530808899,0,-0.08614260736623965,0.33510545798241764,169,Amgut1,5,LassoCV
0.5328935965466223,1,0.3244978680651952,0.7412893250280493,169,Amgut1,5,LassoCV
0.35670441649876256,2,-0.09209758137512752,0.8055064143726527,169,Amgut1,5,LassoCV
0.1333808632526747,0,-0.17214678144915904,0.4389085079545084,149,Amgut1,5,LassoCV
0.21072603997407363,1,0.05588587301294756,0.3655662069351997,149,Amgut1,5,LassoCV
0.5518473387063878,2,0.34193724323780517,0.7617574341749704,149,Amgut1,5,LassoCV
0.2652523892028855,0,0.1676173173899358,0.36288746101583524,129,Amgut1,5,LassoCV
0.4119491445759324,1,0.09350472658722075,0.730393562564644,129,Amgut1,5,LassoCV
0.1341731082028429,2,-0.04154646031613893,0.30989267672182474,129,Amgut1,5,LassoCV
0.2185995866070237,0,0.11612471581875901,0.3210744573952884,109,Amgut1,5,LassoCV
0.5300967961609185,1,0.10022543836200792,0.9599681539598292,109,Amgut1,5,LassoCV
0.140953504670822,2,-0.07149614815355973,0.3534031574952037,109,Amgut1,5,LassoCV
0.2638949006352409,0,0.16524415661465963,0.3625456446558222,89,Amgut1,5,LassoCV
0.5594900770112556,1,0.3050252111626375,0.8139549428598738,89,Amgut1,5,LassoCV
0.15254443950072394,2,-0.05232022081723381,0.3574090998186817,89,Amgut1,5,LassoCV
0.6527921512161392,0,0.41953160199408646,0.886052700438192,69,Amgut1,5,LassoCV
0.513630881773071,1,-0.0580270010638938,1.085288764610036,69,Amgut1,5,LassoCV
0.12428357903062094,2,0.05083685163019025,0.19773030643105163,69,Amgut1,5,LassoCV
0.5345835360378229,0,-0.06462861056636049,1.1337956826420064,49,Amgut1,5,LassoCV
0.45647758287317336,1,0.3833704128913252,0.5295847528550215,49,Amgut1,5,LassoCV
0.32157622368629823,2,0.29835571288406004,0.3447967344885364,49,Amgut1,5,LassoCV
0.7455142677401565,0,-0.07970427221887444,1.5707328076991875,29,Amgut1,5,LassoCV
1.1741290337635828,1,1.004203747328337,1.3440543201988286,29,Amgut1,5,LassoCV
0.2926212607341252,2,0.28708511796299174,0.29815740350525866,29,Amgut1,5,LassoCV
0.22107378106635772,0,-0.02676258791174277,0.46891015004445824,289,Amgut1,6,LassoCV
1.8049975615055225,1,1.5965384750648652,2.01345664794618,289,Amgut1,6,LassoCV
0.8120303790422504,2,0.8120303790422504,0.8120303790422504,289,Amgut1,6,LassoCV
0.26169146130898696,0,0.22798663543749734,0.2953962871804766,269,Amgut1,6,LassoCV
2.272868099526197,1,2.042931975095927,2.502804223956467,269,Amgut1,6,LassoCV
0.4566497919862788,2,0.37405976571719307,0.5392398182553646,269,Amgut1,6,LassoCV
0.2197320365755262,0,-0.0585082851578716,0.497972358308924,249,Amgut1,6,LassoCV
1.9296735266782528,1,1.7836473928271752,2.0756996605293305,249,Amgut1,6,LassoCV
1.034860211507389,2,1.034860211507389,1.034860211507389,249,Amgut1,6,LassoCV
0.3188924325738116,0,-0.14816419371606826,0.7859490588636915,229,Amgut1,6,LassoCV
2.158728536253085,1,2.0225022555506262,2.294954816955544,229,Amgut1,6,LassoCV
1.1415238182223681,2,1.1415238182223681,1.1415238182223681,229,Amgut1,6,LassoCV
0.22245790611253025,0,-0.06195500735424092,0.5068708195793015,209,Amgut1,6,LassoCV
2.4677939584001836,1,2.071768705503271,2.863819211297096,209,Amgut1,6,LassoCV
1.1723144235654046,2,1.1383190315376392,1.20630981559317,209,Amgut1,6,LassoCV
2.3644541515261754,0,2.3644541515261754,2.3644541515261754,189,Amgut1,6,LassoCV
0.6720307350485641,1,0.45480992308868506,0.8892515470084432,189,Amgut1,6,LassoCV
1.0167235429785093,2,0.6739006183022572,1.3595464676547615,189,Amgut1,6,LassoCV
0.3291242687643512,0,0.3291242687643512,0.3291242687643512,169,Amgut1,6,LassoCV
3.003517804558775,1,2.5598743313785515,3.447161277738999,169,Amgut1,6,LassoCV
1.0766475702802443,2,0.742336061791735,1.4109590787687536,169,Amgut1,6,LassoCV
0.3437957491075743,0,0.34379574910757427,0.3437957491075744,149,Amgut1,6,LassoCV
2.8970113841099017,1,2.4993533828652885,3.294669385354515,149,Amgut1,6,LassoCV
1.4921878121404695,2,1.4818821491637268,1.502493475117212,149,Amgut1,6,LassoCV
1.0582232275509553,0,1.0582232275509553,1.0582232275509553,129,Amgut1,6,LassoCV
0.2719196388197399,1,0.2122525471433272,0.3315867304961526,129,Amgut1,6,LassoCV
4.072372418569649,2,4.072372418569649,4.072372418569649,129,Amgut1,6,LassoCV
0.32364911834383836,0,0.3089852289342379,0.3383130077534388,109,Amgut1,6,LassoCV
4.441513409726252,1,4.441513409726252,4.441513409726252,109,Amgut1,6,LassoCV
1.743444480395302,2,1.262078323117968,2.224810637672636,109,Amgut1,6,LassoCV
0.28731686423654074,0,0.20307940523833073,0.37155432323475074,89,Amgut1,6,LassoCV
0.2941458038703868,1,0.27395868376323534,0.31433292397753826,89,Amgut1,6,LassoCV
3.150878249277314,2,3.0231786032233865,3.2785778953312414,89,Amgut1,6,LassoCV
0.17909063896086191,0,0.17909063896086191,0.17909063896086191,69,Amgut1,6,LassoCV
0.210426332098515,1,0.2104263320985149,0.21042633209851508,69,Amgut1,6,LassoCV
2.2816126591137045,2,2.2709996311074345,2.2922256871199744,69,Amgut1,6,LassoCV
0.21825440638504048,0,0.21825440638504046,0.2182544063850405,49,Amgut1,6,LassoCV
0.26811641647934903,1,0.2681164164793489,0.26811641647934914,49,Amgut1,6,LassoCV
3.251452381112072,2,3.251452381112072,3.251452381112072,49,Amgut1,6,LassoCV
4.390874737705375,0,4.387148070732402,4.394601404678348,29,Amgut1,6,LassoCV
9.980922975484026,1,7.2666866800754075,12.695159270892644,29,Amgut1,6,LassoCV
0.7174170719776612,2,0.7174170719776612,0.7174170719776612,29,Amgut1,6,LassoCV
0.14750634694189377,0,0.14750634694189366,0.14750634694189388,289,Amgut1,7,LassoCV
0.07182423053001442,1,0.07182423053001327,0.07182423053001558,289,Amgut1,7,LassoCV
2.8924824783013645,2,2.7993481399814484,2.9856168166212806,289,Amgut1,7,LassoCV
0.13542829619587254,0,0.13542829619587254,0.13542829619587254,269,Amgut1,7,LassoCV
2.0589671553698983,1,2.0589671553698983,2.0589671553698983,269,Amgut1,7,LassoCV
1.0250711860119648,2,1.0250711860119648,1.0250711860119648,269,Amgut1,7,LassoCV
0.1416415685684492,0,0.14164156856844914,0.14164156856844926,249,Amgut1,7,LassoCV
3.2402425181334236,1,3.1505387924775343,3.329946243789313,249,Amgut1,7,LassoCV
0.12655670705995573,2,0.12655670705995573,0.12655670705995573,249,Amgut1,7,LassoCV
0.1693140964190155,0,0.1693140964190155,0.1693140964190155,229,Amgut1,7,LassoCV
3.5214141534289802,1,3.4587235377791927,3.5841047690787677,229,Amgut1,7,LassoCV
0.12388343432778597,2,0.12388343432778595,0.12388343432778598,229,Amgut1,7,LassoCV
