K00024,K00041,K00074,K00134,K00239,K00262,K00600,K00626,K00927,K01006,K01610,K01689,K01803,K01805,K01810,K01812,K01939,K02355,K02357,K02358,K02863,K02867,K02878,K02879,K02881,K02886,K02890,K02931,K02935,K02982,K02986,K02992,K02994,K02996,K03040,K03043,K03046,K04043,K04077,K10117,K10200,K10439,K15633
3.0707113112437256,1.990764951169885,1.8796237724215032,2.4401775310570297,1.804478502118084,3.628625826010124,0.9286162616633955,1.9922982180012125,1.8212625878713338,2.0928985444212924,1.382436588156964,0.7121435406129514,1.7564777557762141,2.23726669674664,2.1405580157541624,1.9734656939998652,1.789549128708998,2.1098433246561235,1.5562829760316745,1.4017021639900806,1.2875886945040356,2.5156284595146476,1.4337434768760302,0.0,2.6480752314880043,0.7427620022823331,0.0,1.9347930288262527,0.659059864356973,2.2382142613599285,0.7799455668581948,0.58123097754948,1.2636542872841299,2.4643735957952475,1.1603513053627508,0.938456448064263,0.6295493986793661,1.9362040553157533,1.5761150571058553,2.2967036100022744,1.096059762077067,0.0,2.674558133135177
4.164520749842639,0.7091247834494638,2.028454724822575,2.4401775310570297,1.2317482033625964,3.858772690289718,0.0,1.7644228825500439,0.0,2.6584795844693265,3.627463503290005,0.7121435406129514,4.468007656997139,2.65900866037044,1.1309013951961446,2.734477234340817,1.789549128708998,2.197175405126797,1.8816425377242019,2.3469125591694966,2.575177389008071,2.9008815445296032,1.4337434768760302,1.7432828648258603,2.049546759122451,0.0,2.0442548681178585,2.9872417110036733,1.850214954133165,2.69507851756896,1.810977524170892,1.8424586073468523,1.8512200702129344,2.860049530824219,1.1603513053627508,1.7763002865441917,0.9978121892583485,3.135347501137622,2.3505576212430896,2.723976707359467,2.6058204321622553,3.5483852936602913,2.674558133135177
3.0707113112437256,2.1273743503483913,2.748758041592489,4.216190916329831,2.7860413841818934,4.069077472591239,3.2124844571791162,2.6207983298633915,2.666521132054131,2.8019995018307413,3.2099183534418843,1.9992396739512983,3.038207342882658,1.8182523938015975,3.0309784297481053,0.9867328469999326,2.561785198660373,3.6884028390227908,2.402837590823382,3.4485855059649437,2.698661360749002,3.192630132467094,3.0049876476755184,2.2531604168622987,2.798066627331322,2.7485460143715503,3.0663823021767875,3.474673415289489,3.2339346503562565,2.4154388554959714,2.886141553590133,2.9061548877474004,3.1891083523027666,3.417723439403321,2.9924322129441916,2.7831308060725743,2.807432493964863,4.306392335305604,3.2883431436672934,1.4679408529559999,1.6440896431156005,0.0,2.3045441600510714
3.7839589566529943,0.7091247834494638,0.8968084526986528,2.4401775310570297,1.804478502118084,2.724071566195016,0.0,1.6246492208627854,0.0,1.696743120144102,2.9362452092115228,0.0,4.128108903640923,2.5095723941940027,1.4270386771694419,2.8161847144331875,0.0,1.6417772211947461,0.0,1.1593303040028649,1.6247560354496513,0.0,0.0,0.8716414324129301,0.8826917438293348,0.0,1.0221274340589293,1.3207017065251019,0.0,0.67376962939224,1.2361844760739444,0.0,0.7972770880756916,1.9066996872161461,0.0,0.5921000955147306,0.6295493986793661,1.4985755311574975,0.47445790880651106,2.428230988059953,2.285243502480037,2.7063060008592865,1.4130247823393458
4.947914763622126,0.0,0.0,1.9802225214111266,2.3314397712289447,3.07063896361998,0.9286162616633955,0.0,0.9622109685808115,0.0,3.45609147039241,2.6352442427017895,2.7839513762561525,1.270903883579479,1.1309013951961446,0.62255911199853,1.9435096460175063,2.197175405126797,1.340509191011077,2.5401518054486316,1.6247560354496513,3.006144564368981,2.338334895426108,1.7432828648258603,0.0,1.17724992057806,2.0442548681178585,0.0,0.659059864356973,0.0,2.016130042932139,1.16246195509896,1.5945541761513833,1.5110237521871748,0.7321001631488392,1.1842001910294613,1.7673686030609235,2.9591409957889874,2.3281130507347534,0.0,0.0,2.1192861767948794,0.8915193777117256
4.047575890669031,2.770472947571638,2.748758041592489,3.588541091093094,2.6884854871793067,3.6484679079881976,1.471821952296347,2.5689708529583397,2.886632905742434,3.0689924635404027,3.839433430363971,3.0251341396908855,3.5129555115524282,1.8182523938015975,1.6567405985053119,0.62255911199853,2.886806153292792,3.488019386426878,2.794911395130149,3.2086107610636794,2.575177389008071,3.006144564368981,2.1003962291254394,2.4470068655537798,1.399033313665661,2.8279585653070023,2.0442548681178585,3.172554644428695,1.850214954133165,1.7416692261037314,2.5909230910290875,2.7636879110202783,3.0355168455287385,2.4643735957952475,1.1603513053627508,2.048329791821823,1.6273615879377146,3.3621882441696913,2.7304518896932053,2.513723017100815,2.936098587748605,1.752835053502895,2.070043890245354
5.200940829342415,0.7091247834494638,0.0,2.3431867400588464,2.3314397712289447,3.2663316069866988,0.9286162616633955,2.6698229173817225,0.0,1.131162080096068,4.5306517244424525,1.4242870812259028,3.5129555115524282,2.0839500444750785,0.0,2.596024805998395,0.6922921041252038,1.0066510943218339,0.0,0.0,1.2875886945040356,1.6770856396764318,0.0,0.0,0.0,0.7427620022823331,1.6200336539417393,1.3207017065251019,0.659059864356973,1.0678995967114915,0.7799455668581948,0.0,0.0,1.5110237521871748,0.7321001631488392,0.0,0.6295493986793661,1.9362040553157533,0.0,2.5401949392294476,2.6891226693804353,2.1192861767948794,2.8260495646786916
5.141385329267945,2.1273743503483913,2.4035756674205375,3.4611709375181983,2.4634964067251928,3.6484679079881976,1.857232523326791,2.3257267767909275,1.5692984978712559,2.4842114561963116,2.5578116293137447,1.4242870812259028,4.078415049181494,2.685779257329245,2.468371360409155,2.49023644799412,1.0972570245837943,2.4181505852769654,2.226537571537213,2.1209748511964954,1.8862833430241763,3.2760950568409744,2.8674869537520604,1.7432828648258603,3.0536117281132946,1.7246399609141405,2.0442548681178585,3.172554644428695,1.5302896152631096,2.5652801147994726,2.016130042932139,1.16246195509896,2.758125567304121,3.975397347982422,0.0,1.5305565435789934,1.7673686030609235,3.0336701480106734,2.146239746027501,2.801416164953946,2.876021090891335,1.1964960654332497,1.7830387554234512
3.7839589566529943,0.0,0.0,1.8233536916591648,1.2317482033625964,2.1701037464935404,0.0,0.9961491090006063,0.6070875292904446,0.565581040048034,1.6049591767209421,2.2574416140046436,3.249870025752816,1.8935147426764158,1.6567405985053119,1.86767733599559,0.6922921041252038,1.270252253745825,0.6702545955055385,1.4017021639900806,0.0,2.354087312628878,0.9045914185500782,0.0,0.0,0.0,1.0221274340589293,0.0,0.659059864356973,0.0,0.0,0.0,1.2636542872841299,0.9533498436080731,0.0,0.0,0.0,2.2327218430310256,0.9489158176130221,1.5686732462172226,0.8686068107207519,1.752835053502895,0.0
2.1876188771978278,0.0,1.131646272123922,0.7053694941998127,0.7771465904096484,3.07063896361998,2.156180187325512,0.0,1.4096135903152378,1.8788195468711786,1.382436588156964,0.0,0.0,0.0,0.7135193385847209,0.0,0.6922921041252038,1.6417772211947461,1.5562829760316745,1.2906624319658102,1.2875886945040356,3.006144564368981,0.0,2.2531604168622987,2.2817250574949957,0.0,2.6421610880006683,2.6414034130502038,0.659059864356973,0.67376962939224,1.2361844760739444,0.9212293036734261,1.8512200702129344,0.9533498436080731,1.1603513053627508,1.5305565435789934,0.0,1.9362040553157533,1.3319717455971167,0.0,0.0,0.0,0.8915193777117256
4.646423208688608,1.8330609735488745,2.028454724822575,3.6180397672701603,2.7860413841818934,3.7418575246090797,2.606955432883465,1.6246492208627854,1.924421937161623,2.0928985444212924,3.1692099581622886,2.7113832145642496,3.038207342882658,2.5095723941940027,2.2618027903922893,1.9734656939998652,2.9920366946874055,2.9853720727825563,1.7325829953178435,3.1100266549734057,3.173872037528212,3.006144564368981,1.8091828371001564,2.4470068655537798,1.7653834876586696,2.228286006846999,3.2400673078834785,2.1539717087643875,2.7482302058293206,1.34753925878448,2.1895840260563615,2.2129526232253656,3.1891083523027666,2.860049530824219,2.055264996455069,2.469012991643256,2.329609599404968,3.1026733651433602,2.7793654127765124,1.045782164144815,0.8686068107207519,0.7549049677130185,1.4130247823393458
2.1876188771978278,0.0,0.0,0.7053694941998127,0.0,1.688668943796178,0.0,0.0,0.0,1.131162080096068,0.0,0.0,1.7564777557762141,0.0,0.0,0.0,0.6922921041252038,1.0066510943218339,0.0,0.0,0.0,0.8385428198382159,0.0,0.0,0.0,0.0,0.0,1.3207017065251019,0.0,0.0,0.0,0.0,0.7972770880756916,0.9533498436080731,0.7321001631488392,0.0,0.6295493986793661,1.0229369404732336,0.0,0.8287627570462744,0.0,0.0,0.8915193777117256
4.727365743133619,0.0,0.565823136061961,1.9802225214111266,1.804478502118084,2.95509067864632,1.471821952296347,0.6285001118621794,0.0,1.131162080096068,2.073654882235446,0.0,3.038207342882658,1.5366015342529604,0.0,1.24511822399706,0.6922921041252038,1.270252253745825,0.0,0.7913660469676761,1.6247560354496513,1.9470361321484253,0.9045914185500782,0.8716414324129301,0.8826917438293348,0.7427620022823331,1.6200336539417393,1.3207017065251019,0.0,1.0678995967114915,0.7799455668581948,0.58123097754948,1.2636542872841299,0.9533498436080731,0.0,0.0,0.6295493986793661,1.8118706615995248,0.47445790880651106,0.8287627570462744,0.0,1.9514010331462681,1.4130247823393458
2.8274563817130525,0.0,0.565823136061961,1.9802225214111266,1.2317482033625964,2.82337006789088,0.0,1.7644228825500439,0.6070875292904446,1.587786716601307,2.3912224219156344,1.653546094541771,3.14845344390429,2.325096796014894,0.7135193385847209,2.49023644799412,0.0,0.0,0.0,0.7913660469676761,0.8123780177248257,0.0,0.9045914185500782,0.0,0.0,0.0,1.0221274340589293,1.6665400044785714,0.0,0.0,0.7799455668581948,0.0,0.0,0.9533498436080731,0.0,0.0,0.0,0.0,0.47445790880651106,2.8546881065695717,2.24005177463985,1.509809935426037,2.5028113131287455
3.9212658203119664,2.355661540921691,2.263292544247844,2.8214779767992506,1.2317482033625964,3.7594741885938547,1.857232523326791,2.4554811763732505,2.100177794107761,2.7475819437578353,2.987395764877906,2.136430621838854,3.14845344390429,2.282402237277414,2.2618027903922893,2.068096604876045,2.0768763123756115,2.8730323848201467,1.5562829760316745,2.193068210957757,2.4371340531744767,2.5156284595146476,2.1003962291254394,0.0,2.2817250574949957,1.17724992057806,0.0,2.6414034130502038,1.318119728713946,2.754008323703794,1.2361844760739444,0.9212293036734261,2.0609313753598215,2.860049530824219,1.4642003262976784,1.9669139422758746,1.6273615879377146,2.6380540430604533,2.115812600244287,3.246867789431875,2.1410927883419015,2.9493311189361444,2.8260495646786916
4.4709054356819555,1.4182495668989277,2.690425358095958,2.941337889118517,3.1085863616385936,3.87435096368356,2.400438213959742,2.76057199155065,2.578863818741368,2.626477013646289,3.357925336117767,2.6352442427017895,3.249870025752816,2.4041283977806085,2.468371360409155,2.1537006765184734,2.940806676453205,3.2835544423894922,2.3186999402288118,2.5401518054486316,2.698661360749002,3.427512616885986,3.129372155280106,2.4470068655537798,2.478029011698893,2.35449984115612,3.2400673078834785,3.172554644428695,2.089170341472348,1.7416692261037314,2.796075609790334,2.32492391019792,2.6484971582886265,3.1669596297381313,2.1963004894465175,2.6006915655583196,2.4595806251714136,3.523524546574861,2.3722895440325553,2.1372978679921473,2.0279515385231273,2.2647149031390557,2.3045441600510714
5.200940829342415,2.8364991337978553,1.9574264474492615,3.1907826089254505,3.301262383380018,4.164598558078994,1.857232523326791,1.8855003355865378,2.371824558896049,2.8530136724389403,3.959243405220418,2.4636118814047583,4.026692321792398,2.5095723941940027,2.0031020271591022,2.068096604876045,2.7691684165008152,3.1465395143840893,2.739640753306165,2.817956993003864,2.810366200803153,3.006144564368981,2.5395091713176323,1.3815189844493685,2.478029011698893,0.0,2.0442548681178585,2.8826405926085568,2.509274818490138,2.4154388554959714,2.339836700574584,1.5024602812229062,1.5945541761513833,2.676391375895971,2.624551631660429,2.3132702948254065,2.807432493964863,2.9591409957889874,2.3933526850666738,2.9660606250384216,1.6440896431156005,2.9493311189361444,2.8260495646786916
4.27339380904993,1.990764951169885,2.3127810433730005,3.1907826089254505,2.1817263057468113,3.7418575246090797,0.9286162616633955,1.8855003355865378,2.311397692763764,1.8788195468711786,3.1267687784240494,1.1287208070023218,3.038207342882658,2.282402237277414,1.4270386771694419,2.49023644799412,2.3949371943436746,2.7896755527258867,2.0107637865166152,2.5610324679929457,1.8862833430241763,3.2760950568409744,2.338334895426108,2.4470068655537798,1.399033313665661,1.7246399609141405,1.6200336539417393,1.9347930288262527,1.318119728713946,2.2382142613599285,0.7799455668581948,2.083691258772386,2.5273085745682597,3.1669596297381313,1.6998839370869114,2.3132702948254065,1.2590987973587322,2.919513001263217,2.015462804790086,2.2967036100022744,2.443901779461273,0.7549049677130185,1.7830387554234512
2.8274563817130525,3.012310678079702,2.0937944061268317,2.3431867400588464,1.2317482033625964,4.017422678282711,2.606955432883465,2.0878321792348236,2.100177794107761,2.9010252234244516,3.2099183534418843,2.5530078882282243,3.249870025752816,2.8297507474995323,2.7876419937014565,2.068096604876045,1.789549128708998,2.7896755527258867,2.61861137584398,2.5401518054486316,2.698661360749002,2.5156284595146476,2.5395091713176323,1.3815189844493685,2.2817250574949957,1.17724992057806,2.0442548681178585,2.6414034130502038,2.1893494796200828,2.330859959597049,2.6981683548052295,1.6317216456758856,2.3918312642270747,3.527813626570912,2.624551631660429,2.254335213008787,2.4595806251714136,3.696807604217107,2.9177961580090566,2.042878251076251,1.8205158586596837,1.9514010331462681,2.5028113131287455
4.4709054356819555,1.646536757472227,0.565823136061961,1.6378172458590334,0.7771465904096484,4.04360391967446,2.156180187325512,0.0,0.0,1.4620057796430384,1.940495080097487,1.1287208070023218,3.6621902541442592,2.711671969838171,1.4270386771694419,1.4455374928775149,1.789549128708998,2.1098433246561235,2.3186999402288118,1.7272817013338468,3.0930114443560144,2.1676017445307645,2.1003962291254394,2.0238887305874464,2.2817250574949957,1.17724992057806,2.0442548681178585,2.3392846421894093,1.044585170736174,2.02130888817672,0.0,0.58123097754948,1.8512200702129344,2.213609786130058,1.6998839370869114,1.3748138467611437,1.4617684359130652,2.5816054070876713,2.3933526850666738,2.5905050695373224,0.5480298810385335,2.7934803259472725,1.7830387554234512
2.8274563817130525,0.0,0.8968084526986528,0.0,1.2317482033625964,1.9597989641920193,0.9286162616633955,1.2570002237243587,0.0,0.8964247395950043,1.6049591767209421,1.1287208070023218,2.039207524590747,0.0,1.4270386771694419,0.0,0.6922921041252038,2.197175405126797,1.8816425377242019,1.4978891549944027,0.0,1.3290589246925488,1.4337434768760302,2.2531604168622987,1.399033313665661,0.7427620022823331,2.3733064056965576,1.6665400044785714,1.9771795930709186,0.0,1.2361844760739444,1.16246195509896,1.2636542872841299,0.9533498436080731,0.7321001631488392,1.1842001910294613,0.6295493986793661,2.3137396440170694,0.0,0.0,1.4166366917592852,0.0,0.0
2.8274563817130525,0.7091247834494638,1.8796237724215032,2.528723185858978,0.7771465904096484,3.140483065583966,0.0,1.459332067372644,1.4096135903152378,1.696743120144102,2.5578116293137447,0.0,3.5129555115524282,0.0,2.6403353001606633,2.644585980603562,1.3845842082504076,1.783024458404053,1.0623283998123054,1.9009985489882149,1.8862833430241763,2.1676017445307645,2.1003962291254394,0.0,2.049546759122451,0.7427620022823331,0.0,1.6665400044785714,1.044585170736174,2.2382142613599285,0.7799455668581948,0.9212293036734261,1.5945541761513833,3.0220475043743495,0.7321001631488392,1.1842001910294613,1.2590987973587322,1.6683382922451513,1.5039959872577962,2.871641008122525,2.368545739698217,3.366447082085803,2.5028113131287455
3.0707113112437256,1.1239361900994107,1.9574264474492615,2.3431867400588464,1.2317482033625964,3.1062078671965145,1.857232523326791,1.8855003355865378,1.4096135903152378,1.4620057796430384,2.764873176313928,0.0,1.7564777557762141,1.735053727055296,1.6567405985053119,0.0,1.9435096460175063,2.54050450749165,1.7325829953178435,2.0820284789334864,2.4371340531744767,2.9008815445296032,1.8091828371001564,2.763037968898737,2.2817250574949957,2.35449984115612,2.8694744829754444,2.7680630310655387,0.659059864356973,1.34753925878448,2.016130042932139,2.1508101947380696,2.238239757453047,2.4643735957952475,0.7321001631488392,2.254335213008787,1.6273615879377146,2.8348076020727584,2.2559939808866942,1.3516538391186819,0.8686068107207519,1.9514010331462681,1.4130247823393458
3.467293886228277,1.990764951169885,3.0703061406080288,4.247994538161112,3.6952446100877894,4.240908991291216,2.7858487849901863,2.9884473270018184,2.8192271806304756,3.478180371881859,3.9402482174707085,1.653546094541771,4.222005992357738,2.23726669674664,2.2618027903922893,0.9867328469999326,2.3949371943436746,3.508158511693059,2.0107637865166152,3.771978903789851,2.912344729953687,3.2760950568409744,1.8091828371001564,2.2531604168622987,2.049546759122451,3.097261843438453,3.2400673078834785,2.9872417110036733,3.26511194832139,2.330859959597049,3.313152232445279,2.879532364458191,3.1148743574970643,3.417723439403321,2.7873651596039077,2.5590140377906048,2.625173777196063,3.3870195111775296,3.1171199530894302,2.331797024497164,2.192119524154134,1.509809935426037,2.8260495646786916
2.5397468659357916,0.0,1.4626315887606138,1.9802225214111266,1.2317482033625964,3.033674850192401,1.857232523326791,1.2570002237243587,1.4096135903152378,0.565581040048034,1.6049591767209421,1.653546094541771,0.8782388778881071,2.138430747107127,0.0,1.24511822399706,1.3845842082504076,2.0133021886436677,1.340509191011077,1.4978891549944027,1.8862833430241763,2.1676017445307645,1.4337434768760302,2.2531604168622987,1.7653834876586696,1.4855240045646663,1.6200336539417393,2.6414034130502038,1.318119728713946,1.34753925878448,1.2361844760739444,1.74369293264844,1.8512200702129344,2.860049530824219,0.7321001631488392,0.938456448064263,0.6295493986793661,2.3137396440170694,0.7519979936288981,1.045782164144815,1.27248597762115,0.0,1.4130247823393458
4.047575890669031,0.0,1.5884663660376157,2.3431867400588464,0.7771465904096484,3.889675920564047,0.9286162616633955,1.7644228825500439,0.0,1.131162080096068,2.764873176313928,2.8485741624518055,3.916446220770765,3.296334050470761,1.4270386771694419,2.9928626113379444,0.0,1.4747171977832108,0.6702545955055385,1.2906624319658102,1.2875886945040356,2.354087312628878,0.0,0.0,0.0,0.0,1.0221274340589293,1.3207017065251019,0.0,0.0,0.0,0.58123097754948,0.7972770880756916,0.9533498436080731,0.0,0.938456448064263,0.9978121892583485,1.2908027035438356,1.101657148299344,1.8089059424247569,1.4166366917592852,1.509809935426037,1.4130247823393458
3.0707113112437256,2.453168697424402,0.565823136061961,0.7053694941998127,2.7860413841818934,4.4127405099911945,2.400438213959742,0.9961491090006063,1.4096135903152378,2.0275868196910722,3.2099183534418843,1.4242870812259028,3.4311832127188233,1.5366015342529604,2.0031020271591022,0.62255911199853,2.1945140491675885,3.175630634364562,2.847192937259978,2.6572194589972677,2.810366200803153,3.2760950568409744,0.0,1.3815189844493685,2.6480752314880043,0.0,2.8694744829754444,3.333080008957143,1.318119728713946,2.4154388554959714,1.810977524170892,1.6317216456758856,1.5945541761513833,3.0220475043743495,2.4319841002357507,2.469012991643256,2.4595806251714136,3.564914353035135,2.60565313555714,0.0,0.0,1.1964960654332497,0.0
2.1876188771978278,1.1239361900994107,1.4626315887606138,1.1179841974593523,1.2317482033625964,2.3419352651935177,1.471821952296347,1.6246492208627854,1.4096135903152378,1.3132385068231445,2.631713374175969,0.0,2.4655282365815245,0.0,1.1309013951961446,0.0,1.789549128708998,2.4181505852769654,2.124656799624611,2.040855420450497,1.2875886945040356,1.6770856396764318,0.9045914185500782,2.2531604168622987,1.399033313665661,1.17724992057806,1.0221274340589293,1.6665400044785714,1.850214954133165,0.0,1.2361844760739444,1.3495765363909835,1.2636542872841299,0.9533498436080731,0.7321001631488392,1.3748138467611437,1.2590987973587322,2.5215124716307313,0.9489158176130221,0.0,0.0,0.0,0.8915193777117256
2.1876188771978278,0.7091247834494638,0.0,2.116108482599438,0.7771465904096484,2.1701037464935404,0.0,0.0,1.7043101634733198,2.0275868196910722,1.7867733700053243,2.4636118814047583,0.8782388778881071,0.0,0.0,0.9867328469999326,0.0,2.0133021886436677,0.0,2.5610324679929457,2.099966712228861,2.5156284595146476,2.7137742556502347,0.8716414324129301,0.0,1.920011922860393,2.0442548681178585,1.6665400044785714,0.0,1.564444631967688,1.5598911337163897,1.3495765363909835,1.2636542872841299,2.213609786130058,0.0,0.5921000955147306,1.2590987973587322,2.3137396440170694,1.641354691437776,0.8287627570462744,0.8686068107207519,1.9514010331462681,0.0
