Otu000001,Otu000002,Otu000003,Otu000004,Otu000005,Otu000006,Otu000007,Otu000008,Otu000009,Otu000010,Otu000011,Otu000012,Otu000013,Otu000014,Otu000015,Otu000016,Otu000017,Otu000018,Otu000019,Otu000020,Otu000021,Otu000022,Otu000023,Otu000024,Otu000026,Otu000027,Otu000028,Otu000029,Otu000030,Otu000031,Otu000032,Otu000033,Otu000035,Otu000036,Otu000037,Otu000038,Otu000039,Otu000040,Otu000042,Otu000044,Otu000045,Otu000046,Otu000047,Otu000049,Otu000050,Otu000051,Otu000052,Otu000058,Otu000060,Otu000061,Otu000062,Otu000063,Otu000064,Otu000065,Otu000066,Otu000068,Otu000070,Otu000074,Otu000075,Otu000077,Otu000080,Otu000081,Otu000082,Otu000084,Otu000086,Otu000087,Otu000088,Otu000092,Otu000094,Otu000095,Otu000097,Otu000098,Otu000102,Otu000103,Otu000107,Otu000112,Otu000113,Otu000114,Otu000115,Otu000117,Otu000118,Otu000119,Otu000122,Otu000125,Otu000126,Otu000132,Otu000133,Otu000138,Otu000140,Otu000142,Otu000143,Otu000145,Otu000146,Otu000150,Otu000152,Otu000160,Otu000162,Otu000164,Otu000166,Otu000168,Otu000176,Otu000177,Otu000179,Otu000181,Otu000190,Otu000203,Otu000216,Otu000218,Otu000235,Otu000238,Otu000250,Otu000322,Otu000057,Otu000105,Otu000264,Otu000281,Otu000310
4.579393540604174,3.8216547253476323,3.3256810175998575,2.4993504197956837,4.147000528742985,4.598652768049583,2.871087450936815,3.064059776048266,3.2434137790552113,3.2589549219776677,2.226168791836023,3.5304134223084325,3.8560014313267277,3.5885305075868175,0.32144747298425963,2.8929394242708173,2.7177841680917307,2.3623336201257104,2.276884806931315,2.337053309780324,2.859622657954768,3.049621517330975,1.7419139454931194,2.2266648819170847,2.702093949681168,2.0918209483960943,1.3768761716531746,2.7657366059496735,2.81382406986896,2.6939844330252174,0.37626136280014,1.3283510207349385,2.1317352868237016,0.0,1.4836658676732195,2.29808103621189,2.293485871357636,3.019896794912859,2.5393394698728597,1.5042316105925273,2.1350636990134384,0.6889373312424247,2.6262368847130713,1.8258137632278304,1.485429086361561,1.7073808842161233,1.0456485974674141,0.0,1.1610633501926089,1.720853745975671,2.3545767737264462,2.156565880696635,0.0,1.8671778706565223,0.7141196312722533,1.4659433055411526,1.0965863869782269,2.21639709583567,1.0059105539125823,1.7741060163737177,1.3033951678670737,2.094784643637589,0.43919406254914745,1.2152948701662167,2.6669939577342574,0.0,1.5521977209025206,0.699383528981478,2.4195773163600065,2.3976311587526626,0.5230124133882721,2.256267027068012,2.206444258620536,1.3997731443279582,0.0,0.8246206997725222,2.217726212741036,2.1622728493591388,0.0,0.0,1.2548710013026338,3.7970481092153614,1.9575951833532241,2.0235022927475628,1.8579814057926112,2.0789238917801,1.5068144957724277,0.9064486207771766,0.8652543377601024,1.691832598874094,2.738890572832541,1.7718303830737006,2.6453182926980108,1.3861299415621664,0.0,0.0,0.0,0.9780084320400095,1.8424026257858548,0.0,1.5648956768733921,1.507358766051894,2.267074939477292,0.0,0.6333613725926075,1.5177704602307123,0.0,1.1582953288609947,1.2096642014750134,0.7562978845534952,1.8278530467610374,0.9870543062051401,0.0,0.0,0.0,0.0,0.0
4.951659299709971,4.476441475997544,4.270460352869817,2.5637868826981838,3.500539668038109,4.2562744886872625,1.443969928141064,3.4551448834573235,2.8723642797338402,2.7316333402914528,2.1782205999769535,2.1462202159133854,4.262412636898532,2.57493439182693,0.0,2.451915540994662,2.594017183313835,1.797037425305792,0.0,1.4399454893949293,2.8899080529344268,2.269177372389406,2.128304390539789,2.0212159427463545,1.9846871366480978,1.3576564756369973,1.0782205104730676,2.664197734889892,1.2258690042299283,1.9102100761090797,0.0,2.7983905369626285,2.267355405722002,0.0,2.6392835803913712,2.002561628994005,2.0927875597100387,2.8215082059870538,0.3744587482667277,1.185257199331128,1.709597814805643,1.3778746624848495,2.990607464787039,2.5893372229619143,0.6183687750579355,0.8827031120293617,2.84063271809358,2.682499333679057,1.0429186543341173,1.138588935040242,2.038372624117456,1.8920596406113643,0.0,0.6296021403583361,1.4282392625445066,2.526272315338064,1.8967828098398567,0.5046076780201113,2.5269368323588224,1.9064238791198953,1.392836179308356,1.7801690679550481,1.958555889249435,2.0448626766687177,1.4177280836598152,1.561758244958932,3.0593843205497597,0.0,2.2086470184388056,0.0,0.0,1.5216017410944116,1.4082369252209854,1.7249046197757985,1.4483117044021865,1.4606042599011977,1.1800661843987688,1.8589464027767446,2.611234703968686,0.0,1.740321370873778,0.9886185794448987,1.9575951833532241,1.2340396206247022,2.596315966724543,0.0,0.9238990781011639,0.0,0.0,1.9133438241288376,2.103316752436549,1.872189809873478,0.0,0.0,0.0,1.925465316460864,0.0,0.9780084320400095,0.0,0.0,0.0,0.6491840851449866,1.4303650328924347,1.2982144257625485,1.4706195652391978,0.0,0.6886680565576234,1.4616059728024753,1.7721260241212902,1.1987037863920282,2.997201037235919,2.551498367715625,0.0,0.0,0.0,0.0,0.0
3.9312252242538888,3.726543245561788,3.920101973525532,2.9273489815627203,4.401813806846926,2.9847473947214684,3.550827883014151,4.330623386049795,3.063568117907628,1.8971526800808214,2.1803335942071955,2.5021383892722406,2.20818822417132,1.065330676511209,1.3139046012369837,3.6858015346304964,2.2544131311343665,2.359248238846274,0.0,2.806051990354696,2.425731753336405,1.9918916761686134,0.0,1.7399993592028837,2.273626009183021,1.1361260894895462,2.2204462188116163,1.848945994765289,1.7678429864152294,0.6840547544813146,0.9726215133086001,1.945901831457165,2.633322044339219,3.512021532705195,0.0,2.4259842892586008,0.5507783494957512,1.7151415486557557,0.0,2.4609173987461777,3.0086654212369326,2.8077279927203986,2.225723928140164,1.650479708194524,0.9058938814986556,2.799992763681841,0.9392479988246679,0.0,0.7119027337934566,2.404695786053029,0.0,0.0,2.4647893254761875,0.6296021403583361,0.4505593229791428,0.48864776851371755,1.539253595472345,2.018430712080445,1.4391326490013538,0.43403599868103643,0.0,1.1984787240273438,2.3682737954647526,4.2917004017761515,0.40981532226911643,0.0,2.0014828437820307,2.206309387961101,0.0,0.0,1.4682814730227922,2.7091181655529066,1.3178069544807998,2.7382887772531115,0.7651732469443366,1.2080474898026325,2.2825595807860894,3.087488867845531,1.7218238110036033,1.3007904053141648,2.132252116161724,2.1578165861639302,2.133386391158273,0.0,1.759800542480184,0.0,2.91457708835632,1.1438108098642628,2.02012446116834,0.0,0.0,2.8691727758538814,0.0,2.580077286111101,0.5309731022361123,3.3762899893322587,0.0,1.59506305105782,1.8424026257858548,2.514664581385004,0.0,3.014717532103788,0.0,2.4713815419066125,2.1910703583703843,4.096398813116365,0.0,2.7042923970152644,1.2096642014750134,0.0,2.822130730015182,3.2789234309624087,0.0,1.1562962401605574,0.0,0.0,0.9712562347634514
4.428588448807836,3.665170070377786,2.023130729642772,2.5451899972764975,3.9426514141693474,3.8978587443011548,3.7733699682549244,3.603613919834473,3.2647440894528637,3.232649461554463,1.820369324157585,3.086722893653904,2.820719961592673,1.8895830021940778,0.32144747298425963,2.3368189266897583,1.8024532173266463,1.8742650540806443,2.075514600312317,2.1175932864972733,2.611379776311173,2.3651843790138325,2.3354403832588884,2.716563684526738,2.3634433652604794,1.7586687243468606,0.6087363814176002,1.522398705651367,1.265356151306458,1.9950080732779871,0.37626136280014,1.5781846732369136,2.1317352868237016,1.4785003858250607,2.2924094195534837,1.972796576580696,0.6950048966396967,2.6052110112026168,0.0,2.8635527551797244,2.203316898864036,0.0,2.4118886989621213,1.9369335754574488,0.6183687750579355,2.4749945773275353,2.152784284758059,0.0,0.7119027337934566,1.761865303226019,2.139863098366587,1.275984273523639,3.2801457540794416,0.7944694465286941,1.0461663504387007,0.9772955370274351,2.087546788961458,0.5046076780201113,1.9028489561911268,1.375861563745,2.3001279535009367,0.4269067350945917,0.0,1.9368064914320042,2.5682251457666427,1.431060663327722,0.4896638627716025,0.4412618775922202,1.8185719710752435,0.9072653544497069,2.5663646926414274,0.7608008705472058,1.833942533178175,1.4958277629912404,0.7651732469443366,1.2080474898026325,0.0,1.0370799707962335,2.0680597675837005,1.4481475229309828,0.48545036957114396,0.9886185794448987,1.2679059414790725,1.0629438726736848,2.020166713141276,2.878949121290106,1.165830835342528,0.0,1.2675746935048755,1.239244979418971,1.7883958716990762,1.3713542486112877,1.357832372674939,0.5969736722744673,1.6831449118716375,0.8821652396851806,0.0,0.0,0.0,0.0,1.2107685712553398,1.028932431019774,0.7151825164462173,2.0576211827288886,0.6333613725926075,2.1714386179883456,1.0915130450883495,1.8890983152622323,2.2896394096225317,1.5125957691069905,0.0,1.5644440615104849,3.0142107982930635,0.0,1.3871820370046652,0.0,0.0
5.618460010074012,1.23485426946593,3.108425502712516,2.9404613680285157,5.217264667300665,4.408509618762987,0.0,4.365395705453054,4.013318511719077,3.649677009028525,0.0,0.6124087041086721,2.20818822417132,3.324246387200134,3.026666397689194,1.5952067860569226,0.0,0.43556625764523293,0.2890725459461214,1.6649503711966849,0.3524418941879194,0.6372524249002406,0.0,0.35121728130854113,0.3969374273296195,2.5427431679529087,0.6087363814176002,2.580983312606567,0.0,1.336263543582171,2.4365682858658433,0.5048979429920989,3.237152743031522,1.426729284298445,2.4659672349008015,0.0,0.0,0.32923637631002817,2.4769359683749825,0.0,1.0426039280335857,2.132883339573613,1.1967938678298347,0.0,1.3496877632373643,0.3414761768432246,0.6411365021562839,0.4280502162088329,0.7119027337934566,2.0195215866532514,3.55946457377916,0.0,0.0,0.0,0.0,2.146296107244764,3.703658840220909,1.4166128485978182,0.0,0.0,1.3033951678670737,0.8538134701891834,2.829702528716409,1.4693667917731068,0.0,1.9511317408172386,0.0,2.9865417230412996,0.45464299276881087,0.45363267722485345,0.828955062632083,2.7494700135012855,0.0,3.3198458625890694,0.0,0.0,0.0,0.0,0.0,3.386190077854349,2.0980815909229804,3.8731395617652145,0.0,0.0,0.0,0.0,1.8477981562023278,1.3279232273298494,0.0,0.0,0.0,0.0,0.0,2.272890649472996,0.0,0.5565842972838766,1.8495879409267395,1.8511638570534317,0.0,0.0,1.6995285539931655,2.653515825161229,2.923281960685823,0.0,0.0,0.6536681577576329,0.0,2.7042923970152644,1.7721260241212902,1.5125957691069905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9465190213020263,4.262024446996334,3.898469445262543,0.8295849957113975,4.783440107811132,4.396202095216598,2.8996593141941016,3.4624969154613203,3.4855476226787174,2.9291265441027,2.28903762837656,2.1342318307428236,3.5453144677926947,3.5638438596256954,2.3047542732002957,2.6139253140538696,2.838541268793658,2.902627918935897,2.0697222359691887,2.7713979199284076,2.47887292528674,2.8705388360581505,2.338601468214217,1.4645497222670834,2.464764444076003,1.4795734448173967,0.0,1.936286711142236,2.3321432209246185,2.790899391939529,0.37626136280014,1.3991952684813143,2.267355405722002,1.237251758305123,1.9871384333504258,2.398452584195097,2.2986278657554378,1.8858397742524773,0.0,1.252392143099746,0.4490250711593043,1.123608391869385,2.5716805849791537,1.0920265232611466,1.1704417765907615,2.4273917544971697,2.4624523490428216,1.8500022554555646,0.8983212327983048,1.321398977419514,1.7202481437904382,2.6743396168199567,0.6233814775226668,1.8671778706565223,2.065797600209682,2.526272315338064,2.369683757176112,2.425828204638041,1.9597069878668794,2.6042159920862185,1.7676738943031922,0.0,0.0,1.4693667917731068,2.150681105166846,0.902898751659166,1.7554265859944653,1.8400289355551762,2.5526884870570417,1.8542067117334977,0.0,1.5945650356621028,1.7370319502135405,1.3997731443279582,0.0,0.8246206997725222,0.45651191615721787,1.8589464027767446,0.5431749363849855,1.6806598036067952,2.4900123362109263,0.6237488767053342,1.2679059414790725,1.3738350256163994,2.530924068972016,0.48939721433589595,0.0,0.0,0.0,0.845916299437047,1.2500350701960212,1.5267050326279725,0.9268647886615164,1.1939473445489346,1.7638544659476414,1.438749536969057,0.0,0.9780084320400095,0.0,0.0,0.6053842856276699,0.0,0.7151825164462173,0.6491072128812743,1.266722745185215,0.0,0.6886680565576234,0.7308029864012376,1.2096642014750134,0.0,1.5744269176860166,0.0,0.0,0.0,0.0,0.0,0.0
3.5957166951645334,2.5423214564733265,2.8013649909960208,2.70556224392712,5.250159192917886,3.564297798885954,2.762998860845491,2.797601175505437,2.7813801282878883,2.836222626640651,2.2464133067804313,2.5995801446725544,2.820719961592673,3.256153920694359,1.6487950640180389,3.4027167519465484,1.0895318449687978,1.0463057227999009,1.5967101173285392,1.168526654890162,1.6758215579129576,2.374933384202627,0.0,3.0269259253722134,2.7221893328813627,2.289064618053443,1.2174727628352005,2.550185188548252,1.643863050198466,2.341345008051518,0.37626136280014,0.0,1.958612811401175,1.9609976408649357,0.9197337194814407,0.986398288290348,0.0,1.2183193635544753,2.271500165133145,1.1091458774821512,2.002396599888664,0.6889373312424247,1.7627408606891075,2.072933234292675,0.0,1.300121002669464,0.0,0.4280502162088329,1.5538404382178461,1.8367115442739792,2.5182237085972488,1.489531418983702,3.35240148805111,1.319585187476641,1.3516779689374283,2.7718179854150327,1.8967828098398567,1.5995684944757034,1.373281550399115,1.0078003795299926,1.7180354395921764,3.1738928633024854,0.0,1.3529668182299381,2.3246468195675516,0.0,2.569720457778157,0.0,0.45464299276881087,0.45363267722485345,0.5230124133882721,0.0,1.833942533178175,0.0,0.0,0.5202777348974001,0.0,1.2040125604183698,3.04976966239743,1.6806598036067952,0.7694206317314899,0.0,0.0,2.0235022927475628,2.020166713141276,1.9575888573435838,0.0,0.5719054049321314,0.5459147060996159,2.5927713143143927,0.8532816822405277,0.936094904936739,1.6417034632345335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.327025017126993,1.003854024964563,0.0,2.2877057651302484,0.0,0.0,1.7560693062486394,0.0,0.9870543062051401,4.066266930012942,3.48182062953438,0.0,0.0,0.0
4.53307779260036,3.365155259182163,2.852675142595063,1.18757206994219,4.285146464850886,3.2101630351832338,2.5659234437384044,4.339488312360693,4.1357807159241,3.718962465139069,2.308033594494732,2.4214040537655763,3.8986238156242923,3.184878203682965,3.415019858249077,2.6821483102381776,1.8235033332978394,0.0,2.2679157832214565,1.8561830821941003,2.881186292386009,2.7523081035733843,0.750463704763825,2.251088859433889,2.675940562009634,2.7590451777581433,0.0,2.6148585891116483,1.6073036623287715,1.398024195161499,0.0,1.5314075949906967,0.0,0.653665880288312,1.7627108317130948,2.445765556222236,2.0442328622449786,1.7278086376638628,1.385662024891596,2.9340112548832256,1.4233757993422922,0.0,1.6597769352808913,1.0920265232611466,0.3901472588635872,0.0,1.3993819326405483,0.4280502162088329,1.9728560010360445,2.277177870080484,2.306814472828613,1.0405203583894818,0.3933099219943872,2.365213523618127,1.164678954251396,1.6904435407729135,2.7414659674455675,1.1716627444907726,1.0059105539125823,1.0078003795299926,0.46427872643611867,0.8538134701891834,1.1353001822289281,1.8763658299573753,1.3613770327610966,0.0,1.1369642800204538,3.410036689663881,1.055648338053574,2.4765765812884526,0.0,0.0,1.787219262887795,1.3997731443279582,0.0,0.5202777348974001,2.0650599364154796,0.821866431980511,2.0680597675837005,1.4481475229309828,0.48545036957114396,1.4483000409765487,0.0,2.216198114895956,0.0,2.0789238917801,0.0,0.5719054049321314,0.0,2.225546361219989,1.5113698459424776,0.0,2.4385161500273043,2.2090650875689826,1.372545558171931,1.438749536969057,0.0,0.9780084320400095,0.0,0.0,2.011043066629872,0.0,1.8487199861848633,1.0288105913644443,1.003854024964563,1.5177704602307123,1.0915130450883495,0.0,0.0,2.2688936536604856,2.209987578392911,0.0,0.0,0.0,0.0,0.0,0.0
4.265479598512748,3.8025473746830327,4.072127663558654,2.228042327318637,4.03959854524728,3.863465108894339,3.610889965762698,3.8146908104179693,1.7578271830894703,2.801688186102241,2.4349157506198225,3.0066152455940287,3.791942208646679,2.7838658666921923,1.906420530092986,2.589172121904794,2.578377724821029,2.6090226656902695,0.0,0.8324751855983424,2.762863832002,0.4020615154051224,0.0,0.0,0.3969374273296195,1.9425040853089421,0.7681397902355743,2.3004944459395107,1.9586481427716849,0.6840547544813146,1.8813068140007,0.0,3.143344232849472,2.5527904396915115,2.13480942773797,1.9413297627915622,1.2021609572715568,2.1477938990461705,1.2439250362435974,2.4455113736697216,2.82230317858947,2.8752229436811545,1.4676216007575567,2.775458667695122,2.0620851876806277,0.0,2.2591848834008053,0.0,0.0,0.8809326516130095,1.4395532534393796,1.795047078920239,2.1208519449220895,1.3742063616813192,0.0,1.1346049822160171,0.0,0.0,0.0,2.8710221931758273,0.0,0.0,1.1353001822289281,0.8295678065025008,0.0,0.0,0.7760988604512603,0.0,0.0,1.0533024580073578,0.0,2.0390557813063896,0.0,1.1577348360006254,0.48277056813406216,1.79986524657706,0.0,1.3404064173786276,1.6295248091549563,1.6806598036067952,0.0,2.600986035595131,2.652736310343609,0.842363089279557,1.759800542480184,3.0096691091557917,3.864354183085464,0.5719054049321314,1.8885545953600988,0.5337137623458953,0.0,0.5906101276912336,0.5847865727042715,1.1939473445489346,0.8415724559358188,2.11911396380374,0.0,1.59506305105782,0.5812133173332377,3.2947554510735593,1.4056587810022023,1.028932431019774,0.0,2.894649229008286,2.824431730962992,1.9610044732728984,1.0915130450883495,3.0473936441232268,0.0,0.7562978845534952,1.8278530467610374,1.9741086124102802,0.0,0.0,0.0,0.0,0.0
5.763310208601435,3.0285897151899035,2.88146280706697,2.586897255977347,4.7125316455808,2.2967289894696776,1.7372622641813291,4.054369604352177,3.380760073320931,2.1741651196357927,2.76800147157589,2.056323153681285,4.212309334134801,2.313968823523229,2.5239248878697746,2.6041568524633596,1.1571207319033294,0.43556625764523293,1.548721198013696,4.399176056270293,2.471050214483339,3.1668443396500514,1.4382972736289095,0.35121728130854113,2.22868848072538,1.3101168389129614,2.9885860090471907,0.0,0.9599680281538387,0.0,1.9299510181433266,1.9254727831788168,2.2481784412433217,1.9826361100375196,0.9197337194814407,1.957287963233415,0.0,1.043654620649428,0.0,1.1091458774821512,2.5596403500776286,0.6889373312424247,1.6597769352808913,1.5632638070423523,1.9680565382952997,0.3414761768432246,2.122850154503995,0.0,0.0,0.8809326516130095,1.8747256892466528,0.0,0.7866198439887744,0.0,1.615238277230539,2.683581760526646,1.539253595472345,3.40179600245712,0.0,0.6879307818725,1.3033951678670737,0.6766311664302284,0.0,0.0,0.0,1.267378627295013,1.1369642800204538,3.486351322295637,0.0,0.45363267722485345,0.5230124133882721,1.2408127763185044,0.46941230840699516,1.1577348360006254,0.0,0.0,2.1199756875526163,0.0,0.0,2.4606637790486854,0.0,1.9772371588897975,1.0921147336740238,1.0629438726736848,0.0,0.0,0.0,0.9064486207771766,0.0,0.0,0.0,2.4140969506040353,0.0,0.9461808844728318,0.5309731022361123,0.0,2.279592649311803,0.0,3.0501653592129157,1.3293370625846297,0.0,0.6491840851449866,0.7151825164462173,1.2982144257625485,0.6333613725926075,1.036039517961329,0.0,1.1582953288609947,0.7632131365408439,0.0,0.0,0.9870543062051401,3.118494254660059,0.0,0.0,0.9330989369188132,0.0
